datetime,price,load
01.01.2006 00:00:00,32.1,9719.1
01.01.2006 01:00:00,30.07,9825.2
01.01.2006 02:00:00,27.94,9773.4
01.01.2006 03:00:00,21.71,10575.6
01.01.2006 04:00:00,8.24,10380.2
01.01.2006 05:00:00,1.13,10712
01.01.2006 06:00:00,0,10848.9
01.01.2006 07:00:00,0,10465.8
01.01.2006 08:00:00,0,10102.5
01.01.2006 09:00:00,0.6,11087.2
01.01.2006 10:00:00,6.96,10306.9
01.01.2006 11:00:00,27.07,10376.7
01.01.2006 12:00:00,28.33,10238.7
01.01.2006 13:00:00,27.18,10347.8
01.01.2006 14:00:00,26.74,9930.5
01.01.2006 15:00:00,27.36,9992.5
01.01.2006 16:00:00,31.9,10227
01.01.2006 17:00:00,44.11,10565.1
01.01.2006 18:00:00,44.49,11017.6
01.01.2006 19:00:00,45.02,10963.9
01.01.2006 20:00:00,35.57,10082.4
01.01.2006 21:00:00,34.93,9714.8
01.01.2006 22:00:00,41.92,9579.2
01.01.2006 23:00:00,32.4,9755.1
01.02.2006 00:00:00,47.67,9646.7
01.02.2006 01:00:00,47.78,9367.3
01.02.2006 02:00:00,45.31,9701
01.02.2006 03:00:00,33.55,9673.1
01.02.2006 04:00:00,30.17,10229.2
01.02.2006 05:00:00,46.74,9424.7
01.02.2006 06:00:00,61.01,9837.9
01.02.2006 07:00:00,90.03,11271.7
01.02.2006 08:00:00,94.39,9370.9
01.02.2006 09:00:00,110.27,9965
01.02.2006 10:00:00,118.39,10484.9
01.02.2006 11:00:00,130.94,10449.5
01.02.2006 12:00:00,93.09,9176.2
01.02.2006 13:00:00,90.96,9255.4
01.02.2006 14:00:00,92.44,9185.7
01.02.2006 15:00:00,91.19,9308.9
01.02.2006 16:00:00,91.29,10170.2
01.02.2006 17:00:00,129.94,9307.1
01.02.2006 18:00:00,146.92,10450.9
01.02.2006 19:00:00,97.15,9795.3
01.02.2006 20:00:00,89.97,10461.6
01.02.2006 21:00:00,83.55,9652.7
01.02.2006 22:00:00,66.86,9943.9
01.02.2006 23:00:00,55.92,9758.4
01.03.2006 00:00:00,44.56,8791.7
01.03.2006 01:00:00,43.88,8448.8
01.03.2006 02:00:00,42.77,8631.7
01.03.2006 03:00:00,43.75,8167.3
01.03.2006 04:00:00,44.9,8021.1
01.03.2006 05:00:00,48.55,8239.1
01.03.2006 06:00:00,55.81,9324.5
01.03.2006 07:00:00,84.13,10178.8
01.03.2006 08:00:00,100.7,10303.3
01.03.2006 09:00:00,87.07,10348.1
01.03.2006 10:00:00,82.53,10331.5
01.03.2006 11:00:00,89,9932.5
01.03.2006 12:00:00,85.08,9362.1
01.03.2006 13:00:00,89.1,9261
01.03.2006 14:00:00,83.96,9300.8
01.03.2006 15:00:00,75.98,9654.1
01.03.2006 16:00:00,61.07,9818.7
01.03.2006 17:00:00,56.57,9809.2
01.03.2006 18:00:00,85.55,9694.6
01.03.2006 19:00:00,75.07,9834.4
01.03.2006 20:00:00,51.42,9839.3
01.03.2006 21:00:00,46.49,9869.5
01.03.2006 22:00:00,44.76,9526.7
01.03.2006 23:00:00,41.02,9320.8
01.04.2006 00:00:00,36.95,10294.8
01.04.2006 01:00:00,31.76,9727.6
01.04.2006 02:00:00,40.08,9467.9
01.04.2006 03:00:00,34.93,9353.2
01.04.2006 04:00:00,33.87,9171.8
01.04.2006 05:00:00,43.42,9265
01.04.2006 06:00:00,38.17,10059.7
01.04.2006 07:00:00,43.52,9923.3
01.04.2006 08:00:00,50.41,10615.9
01.04.2006 09:00:00,58.2,11332.3
01.04.2006 10:00:00,57.39,11624.3
01.04.2006 11:00:00,52.43,11950.6
01.04.2006 12:00:00,52.84,11476.2
01.04.2006 13:00:00,49.17,10963.2
01.04.2006 14:00:00,44.88,10478.4
01.04.2006 15:00:00,41.65,10301.1
01.04.2006 16:00:00,39.27,10106.2
01.04.2006 17:00:00,40.07,10061.9
01.04.2006 18:00:00,39.44,10833.5
01.04.2006 19:00:00,37.05,11391.2
01.04.2006 20:00:00,46.5,10615.3
01.04.2006 21:00:00,43.74,9735.1
01.04.2006 22:00:00,45.68,10426.4
01.04.2006 23:00:00,37.88,10445
01.05.2006 00:00:00,22.2,8853
01.05.2006 01:00:00,16.54,9082.2
01.05.2006 02:00:00,12.64,10083.3
01.05.2006 03:00:00,12.05,10212
01.05.2006 04:00:00,11.81,10092.5
01.05.2006 05:00:00,11.59,10444
01.05.2006 06:00:00,2.18,11085.6
01.05.2006 07:00:00,3.18,10271.2
01.05.2006 08:00:00,15.93,11142.5
01.05.2006 09:00:00,26.93,10093.4
01.05.2006 10:00:00,33.88,10056.6
01.05.2006 11:00:00,41.77,9932.2
01.05.2006 12:00:00,36.36,9878
01.05.2006 13:00:00,26.72,10133.9
01.05.2006 14:00:00,17.52,10740.1
01.05.2006 15:00:00,16.55,10891.8
01.05.2006 16:00:00,7.68,10815.3
01.05.2006 17:00:00,17.05,10506.4
01.05.2006 18:00:00,22.04,9939.5
01.05.2006 19:00:00,27.43,9386.7
01.05.2006 20:00:00,33.5,9909.2
01.05.2006 21:00:00,36.94,10055
01.05.2006 22:00:00,37.81,10048.4
01.05.2006 23:00:00,24.65,8603.1
01.06.2006 00:00:00,33.56,9075.6
01.06.2006 01:00:00,32.94,8840.7
01.06.2006 02:00:00,31.21,8828.9
01.06.2006 03:00:00,25.23,8365.6
01.06.2006 04:00:00,29.99,8474.8
01.06.2006 05:00:00,33.21,8647
01.06.2006 06:00:00,36.51,9055.2
01.06.2006 07:00:00,56.54,10138.2
01.06.2006 08:00:00,60.68,8476.2
01.06.2006 09:00:00,60.92,8471.9
01.06.2006 10:00:00,61.26,8921.8
01.06.2006 11:00:00,71.92,9340.6
01.06.2006 12:00:00,64.35,8845.6
01.06.2006 13:00:00,61.27,8923.2
01.06.2006 14:00:00,61.26,8234.7
01.06.2006 15:00:00,54.33,8196.3
01.06.2006 16:00:00,47.13,8631.6
01.06.2006 17:00:00,46.34,8666.3
01.06.2006 18:00:00,47.15,8461.6
01.06.2006 19:00:00,43.49,8138.4
01.06.2006 20:00:00,49.67,9015.8
01.06.2006 21:00:00,49.13,8709.7
01.06.2006 22:00:00,49.7,8457.4
01.06.2006 23:00:00,42.34,8247.6
01.07.2006 00:00:00,31.13,9301.5
01.07.2006 01:00:00,28.42,9051
01.07.2006 02:00:00,24.28,9568
01.07.2006 03:00:00,22.15,9622.8
01.07.2006 04:00:00,19.98,9665.1
01.07.2006 05:00:00,15.04,9768.5
01.07.2006 06:00:00,19,9600.3
01.07.2006 07:00:00,33.6,8997.1
01.07.2006 08:00:00,36,9069.8
01.07.2006 09:00:00,46.24,9668.6
01.07.2006 10:00:00,51.97,10050.1
01.07.2006 11:00:00,60.74,10299.5
01.07.2006 12:00:00,66.97,10299.8
01.07.2006 13:00:00,51.05,9439.5
01.07.2006 14:00:00,41.92,8990.1
01.07.2006 15:00:00,39.98,9055.5
01.07.2006 16:00:00,39.28,9004.5
01.07.2006 17:00:00,35.98,8630.8
01.07.2006 18:00:00,34.58,8872.6
01.07.2006 19:00:00,33.38,8830.5
01.07.2006 20:00:00,35.41,8950.5
01.07.2006 21:00:00,33.77,8860.2
01.07.2006 22:00:00,37.95,9439.2
01.07.2006 23:00:00,34.08,9364.7
01.08.2006 00:00:00,44.27,8764
01.08.2006 01:00:00,35.82,8871.2
01.08.2006 02:00:00,33.77,8984.4
01.08.2006 03:00:00,31.03,9161.1
01.08.2006 04:00:00,32.03,9295.8
01.08.2006 05:00:00,36.12,9044.3
01.08.2006 06:00:00,39.55,9659.9
01.08.2006 07:00:00,54.21,10858.9
01.08.2006 08:00:00,71.02,10330.5
01.08.2006 09:00:00,71.03,10632.4
01.08.2006 10:00:00,76.98,10617.4
01.08.2006 11:00:00,88.2,10685.6
01.08.2006 12:00:00,79.94,10034.3
01.08.2006 13:00:00,71.07,10083.5
01.08.2006 14:00:00,66.42,10181
01.08.2006 15:00:00,66.98,10076.6
01.08.2006 16:00:00,63.91,9795.2
01.08.2006 17:00:00,63.09,10144.9
01.08.2006 18:00:00,56.52,10348.9
01.08.2006 19:00:00,55.65,10899.2
01.08.2006 20:00:00,55.88,11055.9
01.08.2006 21:00:00,50.87,10922.1
01.08.2006 22:00:00,48.63,10760.7
01.08.2006 23:00:00,37.76,9668.8
01.09.2006 00:00:00,24.08,10203.9
01.09.2006 01:00:00,22.57,9725.4
01.09.2006 02:00:00,21.28,9166.1
01.09.2006 03:00:00,13.55,9460.3
01.09.2006 04:00:00,16.56,10051.2
01.09.2006 05:00:00,25.55,10155.1
01.09.2006 06:00:00,33.37,10622.4
01.09.2006 07:00:00,47.59,11758.6
01.09.2006 08:00:00,61.61,9704.3
01.09.2006 09:00:00,61.07,10236.9
01.09.2006 10:00:00,64.38,10693.9
01.09.2006 11:00:00,66.95,11076.1
01.09.2006 12:00:00,60.95,10752.5
01.09.2006 13:00:00,60.92,10691.4
01.09.2006 14:00:00,52.9,10179.9
01.09.2006 15:00:00,46.32,10288.9
01.09.2006 16:00:00,43.15,10492.2
01.09.2006 17:00:00,44.18,10454.8
01.09.2006 18:00:00,46.21,10607.4
01.09.2006 19:00:00,41.25,10800.5
01.09.2006 20:00:00,38.54,10831
01.09.2006 21:00:00,38.43,10602.7
01.09.2006 22:00:00,37.24,10028.1
01.09.2006 23:00:00,30.09,10785.9
01.10.2006 00:00:00,29.91,10233.4
01.10.2006 01:00:00,22.8,10330.2
01.10.2006 02:00:00,18.96,11260.7
01.10.2006 03:00:00,11.1,12197.4
01.10.2006 04:00:00,9.97,12149.7
01.10.2006 05:00:00,12.1,11871.3
01.10.2006 06:00:00,19.19,11663.4
01.10.2006 07:00:00,16.45,10927.7
01.10.2006 08:00:00,26.9,10474.9
01.10.2006 09:00:00,30.08,10263.7
01.10.2006 10:00:00,33.18,9910.8
01.10.2006 11:00:00,39.92,9969
01.10.2006 12:00:00,37.06,9622.9
01.10.2006 13:00:00,32.13,9399.3
01.10.2006 14:00:00,25.95,9777.4
01.10.2006 15:00:00,21.98,9838.6
01.10.2006 16:00:00,21.94,10019.3
01.10.2006 17:00:00,30.02,10462.3
01.10.2006 18:00:00,38.97,9987.9
01.10.2006 19:00:00,50.47,10874.8
01.10.2006 20:00:00,45.95,11274.8
01.10.2006 21:00:00,36.04,10637.8
01.10.2006 22:00:00,36.02,10644.6
01.10.2006 23:00:00,29.07,10430.4
01.11.2006 00:00:00,22.09,9967.1
01.11.2006 01:00:00,19.02,10111.6
01.11.2006 02:00:00,18.33,10385.7
01.11.2006 03:00:00,11.07,10022.5
01.11.2006 04:00:00,9.02,9907.7
01.11.2006 05:00:00,6.96,9736
01.11.2006 06:00:00,1.09,10055.1
01.11.2006 07:00:00,3.03,9674
01.11.2006 08:00:00,20.02,13516.6
01.11.2006 09:00:00,29.04,13039.5
01.11.2006 10:00:00,30.08,12713.7
01.11.2006 11:00:00,37.17,12530.4
01.11.2006 12:00:00,39.96,12444.6
01.11.2006 13:00:00,33.08,12507.6
01.11.2006 14:00:00,30.04,12915.1
01.11.2006 15:00:00,27.1,13180.7
01.11.2006 16:00:00,31.97,13083.4
01.11.2006 17:00:00,47.44,12708.1
01.11.2006 18:00:00,62.43,12345.1
01.11.2006 19:00:00,63.4,12379.9
01.11.2006 20:00:00,39.08,12565.2
01.11.2006 21:00:00,30.4,12654.5
01.11.2006 22:00:00,32.36,11703.8
01.11.2006 23:00:00,29.06,10938.1
01.12.2006 00:00:00,29.09,10744.5
01.12.2006 01:00:00,29.01,10559.5
01.12.2006 02:00:00,27.21,10996.3
01.12.2006 03:00:00,22.14,11529.4
01.12.2006 04:00:00,22.29,11655.6
01.12.2006 05:00:00,27.86,10616.4
01.12.2006 06:00:00,31.09,9710.5
01.12.2006 07:00:00,58.04,11158.9
01.12.2006 08:00:00,52.55,10647.6
01.12.2006 09:00:00,52.59,11002.7
01.12.2006 10:00:00,52.57,11409.8
01.12.2006 11:00:00,58.67,11529.7
01.12.2006 12:00:00,57.57,10836.1
01.12.2006 13:00:00,52.95,10633.9
01.12.2006 14:00:00,41.55,10701.8
01.12.2006 15:00:00,37.19,10907.1
01.12.2006 16:00:00,51.95,10635.7
01.12.2006 17:00:00,60.05,11190.2
01.12.2006 18:00:00,60.03,11360.7
01.12.2006 19:00:00,51.05,10606.3
01.12.2006 20:00:00,36.07,9779.5
01.12.2006 21:00:00,31.09,10464.2
01.12.2006 22:00:00,32.08,9553.3
01.12.2006 23:00:00,29.09,9190.8
02.01.2006 00:00:00,34.25,10326.5
02.01.2006 01:00:00,31.96,10267
02.01.2006 02:00:00,28.18,10429.9
02.01.2006 03:00:00,25.06,10672.3
02.01.2006 04:00:00,26.93,10653.6
02.01.2006 05:00:00,29.05,10168.4
02.01.2006 06:00:00,36.65,10998.8
02.01.2006 07:00:00,49.88,10192.5
02.01.2006 08:00:00,53.52,10787
02.01.2006 09:00:00,67.64,10391.5
02.01.2006 10:00:00,76.18,10230.3
02.01.2006 11:00:00,80.41,10861.7
02.01.2006 12:00:00,88.63,10198.9
02.01.2006 13:00:00,90.02,10129.5
02.01.2006 14:00:00,75.97,10224.7
02.01.2006 15:00:00,67.69,10356.3
02.01.2006 16:00:00,69.07,10684.5
02.01.2006 17:00:00,89.85,10849.3
02.01.2006 18:00:00,88.68,10930.4
02.01.2006 19:00:00,73.72,10629.4
02.01.2006 20:00:00,60.01,10798
02.01.2006 21:00:00,49.52,10489.3
02.01.2006 22:00:00,49.56,10100.2
02.01.2006 23:00:00,39.27,10274.6
02.02.2006 00:00:00,50.37,10196.7
02.02.2006 01:00:00,57.52,9510.3
02.02.2006 02:00:00,51.48,9690.9
02.02.2006 03:00:00,40.59,10675.8
02.02.2006 04:00:00,40.54,10871.6
02.02.2006 05:00:00,63.1,9790.8
02.02.2006 06:00:00,75.18,9893
02.02.2006 07:00:00,95.45,11341
02.02.2006 08:00:00,112.97,9636.8
02.02.2006 09:00:00,119.42,10084.6
02.02.2006 10:00:00,106.49,10294
02.02.2006 11:00:00,105.71,10520.6
02.02.2006 12:00:00,100.26,10282.3
02.02.2006 13:00:00,94.06,9646.6
02.02.2006 14:00:00,91.03,9826.5
02.02.2006 15:00:00,90.2,10153.7
02.02.2006 16:00:00,90.75,10304.1
02.02.2006 17:00:00,95.02,10277.5
02.02.2006 18:00:00,100.06,10939.2
02.02.2006 19:00:00,100.04,10087.8
02.02.2006 20:00:00,92.23,11488.6
02.02.2006 21:00:00,82.83,10744.5
02.02.2006 22:00:00,77.96,10361.6
02.02.2006 23:00:00,65.11,9730.8
02.03.2006 00:00:00,56.49,8925.8
02.03.2006 01:00:00,49.08,8555
02.03.2006 02:00:00,49.55,8738.2
02.03.2006 03:00:00,44.56,8622.9
02.03.2006 04:00:00,44.08,8379.9
02.03.2006 05:00:00,44.84,9280.3
02.03.2006 06:00:00,53.21,9510
02.03.2006 07:00:00,85.19,10461.2
02.03.2006 08:00:00,79.95,11633.6
02.03.2006 09:00:00,84.96,12200.7
02.03.2006 10:00:00,90.09,12240.8
02.03.2006 11:00:00,112.16,12154.2
02.03.2006 12:00:00,101.03,11763.2
02.03.2006 13:00:00,93.34,11454.8
02.03.2006 14:00:00,91.93,11422.9
02.03.2006 15:00:00,88.36,11451.1
02.03.2006 16:00:00,80,11404.4
02.03.2006 17:00:00,80.53,11710.3
02.03.2006 18:00:00,135.8,11626.2
02.03.2006 19:00:00,130.01,12238.5
02.03.2006 20:00:00,97.41,10847.6
02.03.2006 21:00:00,80.96,9555.8
02.03.2006 22:00:00,84.95,9067.7
02.03.2006 23:00:00,65.47,9028.3
02.04.2006 00:00:00,32.66,11024.4
02.04.2006 01:00:00,24.01,12084.5
02.04.2006 02:00:00,21.25,12524.5
02.04.2006 03:00:00,18.09,12437.5
02.04.2006 04:00:00,17.63,12249
02.04.2006 05:00:00,20.01,11752.3
02.04.2006 06:00:00,6.9,12584.1
02.04.2006 07:00:00,2.44,12054.2
02.04.2006 08:00:00,10.57,11164.5
02.04.2006 09:00:00,28.54,9662.5
02.04.2006 10:00:00,35.53,10541.8
02.04.2006 11:00:00,45.03,10845.8
02.04.2006 12:00:00,44.05,11507.8
02.04.2006 13:00:00,33.08,10887.6
02.04.2006 14:00:00,30.08,10440.9
02.04.2006 15:00:00,23.02,10220.8
02.04.2006 16:00:00,19.2,9703.7
02.04.2006 17:00:00,24.91,9863.1
02.04.2006 18:00:00,32.27,10947
02.04.2006 19:00:00,38.35,11496
02.04.2006 20:00:00,49.96,11758.2
02.04.2006 21:00:00,45.08,11739.1
02.04.2006 22:00:00,46.66,11637.7
02.04.2006 23:00:00,34.79,11138.5
02.05.2006 00:00:00,22.27,9746.6
02.05.2006 01:00:00,18.09,9967.8
02.05.2006 02:00:00,16.26,10183.1
02.05.2006 03:00:00,1.41,9824
02.05.2006 04:00:00,13.55,9260.7
02.05.2006 05:00:00,26.49,9225.4
02.05.2006 06:00:00,39.01,10005.1
02.05.2006 07:00:00,56.91,10577.9
02.05.2006 08:00:00,56.51,7882.9
02.05.2006 09:00:00,61.95,7849.9
02.05.2006 10:00:00,62.95,8467.3
02.05.2006 11:00:00,71.95,8719.3
02.05.2006 12:00:00,64.97,8461.8
02.05.2006 13:00:00,61.03,8366.1
02.05.2006 14:00:00,60.04,8043.8
02.05.2006 15:00:00,55.36,8266.5
02.05.2006 16:00:00,45.06,8975.3
02.05.2006 17:00:00,44.73,9330.2
02.05.2006 18:00:00,44.08,9489.2
02.05.2006 19:00:00,43.6,9649.7
02.05.2006 20:00:00,48.09,11763.7
02.05.2006 21:00:00,48.08,11628.2
02.05.2006 22:00:00,41.24,10897.3
02.05.2006 23:00:00,35.07,9243.7
02.06.2006 00:00:00,37.12,8406.1
02.06.2006 01:00:00,32.94,8272.9
02.06.2006 02:00:00,30.85,8371.1
02.06.2006 03:00:00,23.34,8054.1
02.06.2006 04:00:00,30.38,8125.5
02.06.2006 05:00:00,36.27,7919.6
02.06.2006 06:00:00,47.61,9074
02.06.2006 07:00:00,60.32,10100.7
02.06.2006 08:00:00,58.38,9371.5
02.06.2006 09:00:00,62.05,9636.6
02.06.2006 10:00:00,60.17,10427.2
02.06.2006 11:00:00,65.07,10566.3
02.06.2006 12:00:00,49.85,10242.2
02.06.2006 13:00:00,47.52,9850.9
02.06.2006 14:00:00,45.25,9458.9
02.06.2006 15:00:00,41.57,9357.9
02.06.2006 16:00:00,40.85,9785.1
02.06.2006 17:00:00,35.91,9933.3
02.06.2006 18:00:00,35.6,9960.6
02.06.2006 19:00:00,32.99,10606.7
02.06.2006 20:00:00,34.8,8552
02.06.2006 21:00:00,33.8,8767.2
02.06.2006 22:00:00,36.46,8776.9
02.06.2006 23:00:00,32.53,9120.7
02.07.2006 00:00:00,24.25,9781.3
02.07.2006 01:00:00,16.07,10348.1
02.07.2006 02:00:00,13.58,10838
02.07.2006 03:00:00,10.76,11139.1
02.07.2006 04:00:00,10.07,11287.1
02.07.2006 05:00:00,6.77,11401.7
02.07.2006 06:00:00,2.08,10906.5
02.07.2006 07:00:00,7.79,10303.5
02.07.2006 08:00:00,20.07,9917.7
02.07.2006 09:00:00,28.08,10758.4
02.07.2006 10:00:00,35.18,10510.6
02.07.2006 11:00:00,36.5,10502.9
02.07.2006 12:00:00,36.33,10245.5
02.07.2006 13:00:00,31.08,10228.9
02.07.2006 14:00:00,30.13,9820.7
02.07.2006 15:00:00,27.32,9664
02.07.2006 16:00:00,25.15,9675.4
02.07.2006 17:00:00,28.07,10115.5
02.07.2006 18:00:00,34.58,10128.2
02.07.2006 19:00:00,35.91,9867.9
02.07.2006 20:00:00,35.45,10031
02.07.2006 21:00:00,34.51,10209.7
02.07.2006 22:00:00,41.99,9824.9
02.07.2006 23:00:00,35.05,9403
02.08.2006 00:00:00,34.12,10139.3
02.08.2006 01:00:00,32.62,9215
02.08.2006 02:00:00,29.01,9270.2
02.08.2006 03:00:00,26.91,9409.7
02.08.2006 04:00:00,27.88,9216.1
02.08.2006 05:00:00,34.74,9300.9
02.08.2006 06:00:00,36.03,9658.9
02.08.2006 07:00:00,57.73,11212.1
02.08.2006 08:00:00,50.04,10044.3
02.08.2006 09:00:00,59.78,10116.4
02.08.2006 10:00:00,58.68,10585.3
02.08.2006 11:00:00,69.77,10533.8
02.08.2006 12:00:00,62.8,10332
02.08.2006 13:00:00,60.1,10003.5
02.08.2006 14:00:00,61.25,9485.7
02.08.2006 15:00:00,61.56,9821.3
02.08.2006 16:00:00,68.36,10322.5
02.08.2006 17:00:00,69.19,10494.5
02.08.2006 18:00:00,66.92,10439.5
02.08.2006 19:00:00,60.33,10215.4
02.08.2006 20:00:00,57.73,10868.1
02.08.2006 21:00:00,57.79,10767.1
02.08.2006 22:00:00,55.93,10804.8
02.08.2006 23:00:00,43.55,9365.6
02.09.2006 00:00:00,35.94,9749.3
02.09.2006 01:00:00,28.26,9282.9
02.09.2006 02:00:00,26.48,9084
02.09.2006 03:00:00,30.05,8663.7
02.09.2006 04:00:00,23.64,8785.9
02.09.2006 05:00:00,29.96,8736.3
02.09.2006 06:00:00,28.56,9267.6
02.09.2006 07:00:00,35.33,9387.6
02.09.2006 08:00:00,48.14,9695.9
02.09.2006 09:00:00,62.43,10617.7
02.09.2006 10:00:00,61.76,11276.5
02.09.2006 11:00:00,62.18,11593.7
02.09.2006 12:00:00,55.99,11077.1
02.09.2006 13:00:00,55.02,9756.8
02.09.2006 14:00:00,45.05,9582.8
02.09.2006 15:00:00,36.98,9617.8
02.09.2006 16:00:00,38.62,9716.4
02.09.2006 17:00:00,38.76,9669.1
02.09.2006 18:00:00,37.19,9536.8
02.09.2006 19:00:00,35.95,9776.7
02.09.2006 20:00:00,37.1,9561.1
02.09.2006 21:00:00,32.05,10147
02.09.2006 22:00:00,29.97,10333
02.09.2006 23:00:00,21.43,10857.7
02.10.2006 00:00:00,22.16,11032.3
02.10.2006 01:00:00,14.03,12081
02.10.2006 02:00:00,8.94,12688.2
02.10.2006 03:00:00,5.06,12748.5
02.10.2006 04:00:00,6.97,12729.1
02.10.2006 05:00:00,19.93,10883.2
02.10.2006 06:00:00,28.5,9627.3
02.10.2006 07:00:00,37.94,11711.2
02.10.2006 08:00:00,53.56,12570.5
02.10.2006 09:00:00,53.99,12371.8
02.10.2006 10:00:00,55.06,12613.8
02.10.2006 11:00:00,57.81,12682.5
02.10.2006 12:00:00,55.42,12813.7
02.10.2006 13:00:00,54.57,12342.8
02.10.2006 14:00:00,53.83,12864
02.10.2006 15:00:00,48.09,13266.8
02.10.2006 16:00:00,47.56,13086.2
02.10.2006 17:00:00,45.04,12839.9
02.10.2006 18:00:00,51.16,12815.6
02.10.2006 19:00:00,57.23,12353.6
02.10.2006 20:00:00,55.04,11896.8
02.10.2006 21:00:00,43.97,10843.7
02.10.2006 22:00:00,37.77,10553.5
02.10.2006 23:00:00,30.65,10053.5
02.11.2006 00:00:00,29.01,9983.2
02.11.2006 01:00:00,22.18,10369.5
02.11.2006 02:00:00,19.25,10508.7
02.11.2006 03:00:00,21.01,10619
02.11.2006 04:00:00,20.15,10445.1
02.11.2006 05:00:00,32.14,10079.5
02.11.2006 06:00:00,36.96,9521.2
02.11.2006 07:00:00,57.21,10865.3
02.11.2006 08:00:00,65.83,11452.7
02.11.2006 09:00:00,65.88,11414.4
02.11.2006 10:00:00,68.4,11533.5
02.11.2006 11:00:00,69.69,11769
02.11.2006 12:00:00,68.23,11120.4
02.11.2006 13:00:00,69.98,10764.4
02.11.2006 14:00:00,68.25,10812
02.11.2006 15:00:00,65.85,11173.2
02.11.2006 16:00:00,64.19,11554.3
02.11.2006 17:00:00,77.94,11153.3
02.11.2006 18:00:00,94.92,10892.1
02.11.2006 19:00:00,74.59,10606.6
02.11.2006 20:00:00,64.04,10829
02.11.2006 21:00:00,57.9,9534.3
02.11.2006 22:00:00,42.08,10012.4
02.11.2006 23:00:00,37.06,9716.1
02.12.2006 00:00:00,28.09,8606.5
02.12.2006 01:00:00,27.43,8636.3
02.12.2006 02:00:00,26.6,9535.3
02.12.2006 03:00:00,22.54,9418.5
02.12.2006 04:00:00,12.68,10514.2
02.12.2006 05:00:00,18.9,8985.5
02.12.2006 06:00:00,18.06,10155.9
02.12.2006 07:00:00,28.25,9301.7
02.12.2006 08:00:00,30.08,8210.4
02.12.2006 09:00:00,34.07,8741.8
02.12.2006 10:00:00,35.95,9012
02.12.2006 11:00:00,36.97,9807.4
02.12.2006 12:00:00,37.07,9423.1
02.12.2006 13:00:00,34.94,9189
02.12.2006 14:00:00,32.72,8453.5
02.12.2006 15:00:00,30.09,8620.1
02.12.2006 16:00:00,30.83,8472.4
02.12.2006 17:00:00,38.67,9947.6
02.12.2006 18:00:00,44.4,9926.2
02.12.2006 19:00:00,39.95,8839.6
02.12.2006 20:00:00,35.05,8433.5
02.12.2006 21:00:00,29.06,8508.6
02.12.2006 22:00:00,32.1,8958
02.12.2006 23:00:00,26.01,9644.6
03.01.2006 00:00:00,38.05,9071.8
03.01.2006 01:00:00,35.87,9594.4
03.01.2006 02:00:00,32.58,9637.6
03.01.2006 03:00:00,32.32,10115.6
03.01.2006 04:00:00,32.35,9937.7
03.01.2006 05:00:00,31.48,9310.1
03.01.2006 06:00:00,27.87,10617
03.01.2006 07:00:00,57.57,9979.9
03.01.2006 08:00:00,73.52,10242.6
03.01.2006 09:00:00,87.43,10234.9
03.01.2006 10:00:00,90.06,9795.1
03.01.2006 11:00:00,78.05,10093
03.01.2006 12:00:00,77.31,9393.4
03.01.2006 13:00:00,74.09,9698.7
03.01.2006 14:00:00,73.02,9898.2
03.01.2006 15:00:00,70.18,10111.7
03.01.2006 16:00:00,69.62,9816.7
03.01.2006 17:00:00,92.58,10288.7
03.01.2006 18:00:00,91.03,10020.9
03.01.2006 19:00:00,84.26,9541.5
03.01.2006 20:00:00,68.09,9249.4
03.01.2006 21:00:00,60.26,9971.4
03.01.2006 22:00:00,60.79,9314.1
03.01.2006 23:00:00,41.1,10011.4
03.02.2006 00:00:00,63.98,9303.7
03.02.2006 01:00:00,63.07,9317.3
03.02.2006 02:00:00,59.77,9323.8
03.02.2006 03:00:00,46.93,10306.2
03.02.2006 04:00:00,48.97,9925.4
03.02.2006 05:00:00,56.96,9009.8
03.02.2006 06:00:00,72.07,10482.3
03.02.2006 07:00:00,110.44,11601.3
03.02.2006 08:00:00,140.72,10048.4
03.02.2006 09:00:00,149.91,10911.9
03.02.2006 10:00:00,149.94,11122.5
03.02.2006 11:00:00,157.09,11307.3
03.02.2006 12:00:00,116.17,10542
03.02.2006 13:00:00,116.15,10272.8
03.02.2006 14:00:00,96.03,10807.8
03.02.2006 15:00:00,90.82,10765.9
03.02.2006 16:00:00,90.16,11479
03.02.2006 17:00:00,97.85,10091.6
03.02.2006 18:00:00,152.58,10398.6
03.02.2006 19:00:00,112.59,10401.6
03.02.2006 20:00:00,92.92,10625.4
03.02.2006 21:00:00,75.92,10688.7
03.02.2006 22:00:00,77.91,9672.6
03.02.2006 23:00:00,63.37,9750.3
03.03.2006 00:00:00,53.17,7759.2
03.03.2006 01:00:00,43.37,8461.8
03.03.2006 02:00:00,41.07,8719.6
03.03.2006 03:00:00,43.47,8176.2
03.03.2006 04:00:00,48,8410.3
03.03.2006 05:00:00,53.19,8466.9
03.03.2006 06:00:00,63.75,9338.4
03.03.2006 07:00:00,91.95,9342.8
03.03.2006 08:00:00,95.97,10732
03.03.2006 09:00:00,94.23,11044.4
03.03.2006 10:00:00,98,11356.5
03.03.2006 11:00:00,98.95,11572.2
03.03.2006 12:00:00,87.09,10756.9
03.03.2006 13:00:00,86.91,11144.6
03.03.2006 14:00:00,84.96,10357.8
03.03.2006 15:00:00,82.59,10472.5
03.03.2006 16:00:00,72.07,10803
03.03.2006 17:00:00,82.77,10564.7
