Date;Time of day;Volume of activated balancing services (+)[MWh];Volume of activated balancing services (-)[MWh];Price of activated balancing services (+)[Euro/MWh];Price of activated balancing services (-)[Euro/MWh];Volume of procured balancing services (+)[MW];Volume of procured balancing services (-)[MW];Price of procured balancing services (+)[Euro/MW];Price of procured balancing services (-)[Euro/MW]
Mar 12, 2016;7:45 AM;92.75;0.75;37.42;0.01;2,054;1,979;301.43;19.81
Mar 12, 2016;8:00 AM;35.25;2;37;3.73;2,054;1,979;137.73;0
Mar 12, 2016;8:15 AM;28.25;2.5;36.9;3.27;2,054;1,979;137.73;0
Mar 12, 2016;8:30 AM;22.5;1.75;36.85;4.36;2,054;1,979;137.73;0
Mar 12, 2016;8:45 AM;33;2.25;36.96;3.56;2,054;1,979;137.73;0
Mar 12, 2016;9:00 AM;1.75;20.25;36.23;-0.91;2,054;1,979;137.73;0
Mar 12, 2016;9:15 AM;3.5;9.75;36.43;0.28;2,054;1,979;137.73;0
Mar 12, 2016;9:30 AM;3;9.25;36.36;0.4;2,054;1,979;137.73;0
Mar 12, 2016;9:45 AM;2.25;8.25;36.25;0.61;2,054;1,979;137.73;0
Mar 12, 2016;10:00 AM;49.5;1.5;37.17;4.79;2,054;1,979;137.73;0
Mar 12, 2016;10:15 AM;28.5;6;36.9;1.37;2,054;1,979;137.73;0
Mar 12, 2016;10:30 AM;14.25;4.5;36.8;1.98;2,054;1,979;137.73;0
Mar 12, 2016;10:45 AM;7;2.75;36.67;3.13;2,054;1,979;137.73;0
Mar 12, 2016;11:00 AM;42.75;1.5;37.08;4.58;2,054;1,979;137.73;0
Mar 12, 2016;11:15 AM;79.5;1.5;37.64;4.89;2,054;1,979;137.73;0
Mar 12, 2016;11:30 AM;50.5;1.5;37.18;4.92;2,054;1,979;137.73;0
Mar 12, 2016;11:45 AM;46.25;1.5;37.13;4.62;2,054;1,979;137.73;0
Mar 12, 2016;12:00 PM;47.5;1.25;37.14;5.32;2,054;1,979;137.73;0
Mar 12, 2016;12:15 PM;11.75;1.75;36.76;4.47;2,054;1,979;137.73;0
Mar 12, 2016;12:30 PM;23.75;1.75;36.86;4.41;2,054;1,979;137.73;0
Mar 12, 2016;12:45 PM;3.25;2.75;36.38;3.03;2,054;1,979;137.73;0
Mar 12, 2016;1:00 PM;10.75;2.25;36.75;3.49;2,054;1,979;137.73;0
Mar 12, 2016;1:15 PM;5.75;6.5;36.62;1.17;2,054;1,979;137.73;0
Mar 12, 2016;1:30 PM;2.5;18.5;36.26;-0.81;2,054;1,979;137.73;0
Mar 12, 2016;1:45 PM;2.75;16;36.32;-0.62;2,054;1,979;137.73;0
Mar 12, 2016;2:00 PM;14.25;5;36.8;1.83;2,054;1,979;137.73;0
Mar 12, 2016;2:15 PM;5.5;5.75;36.61;1.47;2,054;1,979;137.73;0
Mar 12, 2016;2:30 PM;4.25;6.25;36.51;1.28;2,054;1,979;137.73;0
Mar 12, 2016;2:45 PM;3.75;8.5;36.46;0.57;2,054;1,979;137.73;0
Mar 12, 2016;3:00 PM;6.25;8.75;36.64;0.52;2,054;1,979;137.73;0
Mar 12, 2016;3:15 PM;12.25;3.75;36.77;2.36;2,054;1,979;137.73;0
Mar 12, 2016;3:30 PM;23.75;2.5;36.86;3.33;2,054;1,979;137.73;0
Mar 12, 2016;3:45 PM;42.5;5.5;37.08;1.59;2,054;1,979;137.73;0
Mar 12, 2016;4:00 PM;17.25;3.25;36.82;2.74;2,054;1,979;137.73;0
Mar 12, 2016;4:15 PM;6.5;8.25;36.65;0.64;2,054;1,979;137.73;0
Mar 12, 2016;4:30 PM;22;7.25;36.85;0.88;2,054;1,979;137.73;0
Mar 12, 2016;4:45 PM;44.75;2.75;37.11;3.13;2,054;1,979;137.73;0
Mar 12, 2016;5:00 PM;15.25;3.5;36.81;2.56;2,054;1,979;137.73;0
Mar 12, 2016;5:15 PM;2.75;22;36.31;-1.01;2,054;1,979;137.73;0
Mar 12, 2016;5:30 PM;1;45;36.2;-1.85;2,054;1,979;137.73;0
Mar 12, 2016;5:45 PM;1;85.5;36.2;-4.13;2,054;1,979;137.73;0
Mar 12, 2016;6:00 PM;1.5;145.25;36.21;-12.77;2,054;1,979;137.73;0
Mar 12, 2016;6:15 PM;1.75;95.75;36.23;-4.69;2,054;1,979;137.73;0
Mar 12, 2016;6:30 PM;8;38;36.69;-1.54;2,054;1,979;137.73;0
Mar 12, 2016;6:45 PM;85;1;37.72;5.6;2,054;1,979;137.73;0
Mar 12, 2016;7:00 PM;121.75;2;38.11;3.88;2,054;1,979;137.73;0
Mar 12, 2016;7:15 PM;78.5;3.75;37.62;2.4;2,054;1,979;137.73;0
Mar 12, 2016;7:30 PM;61;3.25;37.34;2.61;2,054;1,979;137.73;0
Mar 12, 2016;7:45 PM;59.25;16.5;37.31;-0.65;2,054;1,979;137.73;0
Mar 12, 2016;8:00 PM;29.25;26.75;36.77;-4.2;2,054;1,979;301.43;19.81
Mar 12, 2016;8:15 PM;16;46.5;36.69;-5.03;2,054;1,979;301.43;19.81
Mar 12, 2016;8:30 PM;18.5;29;36.71;-4.35;2,054;1,979;301.43;19.81
Mar 12, 2016;8:45 PM;8.75;7.5;36.55;-2.47;2,054;1,979;301.43;19.81
Mar 12, 2016;9:00 PM;67.75;2.5;37.21;-0.52;2,054;1,979;301.43;19.81
Mar 12, 2016;9:15 PM;33.5;6.25;36.8;-2.3;2,054;1,979;301.43;19.81
Mar 12, 2016;9:30 PM;8.75;11;36.55;-3.01;2,054;1,979;301.43;19.81
Mar 12, 2016;9:45 PM;4;12.75;36.2;-3.17;2,054;1,979;301.43;19.81
Mar 12, 2016;10:00 PM;106.75;1.75;37.54;-0.3;2,054;1,979;301.43;19.81
Mar 12, 2016;10:15 PM;85;1;37.35;0.01;2,054;1,979;301.43;19.81
Mar 12, 2016;10:30 PM;84.25;0.75;37.34;0.01;2,054;1,979;301.43;19.81
Mar 12, 2016;10:45 PM;100.25;1;37.48;0.01;2,054;1,979;301.43;19.81
Mar 12, 2016;11:00 PM;80.5;1.25;37.31;-0.01;2,054;1,979;301.43;19.81
Mar 12, 2016;11:15 PM;51;1.5;37;-0.09;2,054;1,979;301.43;19.81
Mar 12, 2016;11:30 PM;83.5;1.25;37.34;-0.02;2,054;1,979;301.43;19.81
Mar 12, 2016;11:45 PM;8.75;6.75;36.56;-2.35;2,054;1,979;301.43;19.81
Mar 13, 2016;12:00 AM;75.25;8.25;37.27;-2.62;2,054;1,979;301.43;19.81
Mar 13, 2016;12:15 AM;5;14.75;36.33;-3.33;2,054;1,979;301.43;19.81
Mar 13, 2016;12:30 AM;17;3.25;36.7;-1.11;2,054;1,979;301.43;19.81
Mar 13, 2016;12:45 AM;2.75;28;36.13;-4.29;2,054;1,979;301.43;19.81
Mar 13, 2016;1:00 AM;3.5;41.25;36.18;-4.87;2,054;1,979;301.43;19.81
Mar 13, 2016;1:15 AM;1.5;24.25;36.02;-4.03;2,054;1,979;301.43;19.81
Mar 13, 2016;1:30 AM;4.5;9.5;36.26;-2.82;2,054;1,979;301.43;19.81
Mar 13, 2016;1:45 AM;2.5;17.25;36.11;-3.51;2,054;1,979;301.43;19.81
Mar 13, 2016;2:00 AM;27.75;3;36.76;-0.92;2,054;1,979;301.43;19.81
Mar 13, 2016;2:15 AM;1.5;25;36.04;-4.08;2,054;1,979;301.43;19.81
Mar 13, 2016;2:30 AM;2.75;18.25;36.13;-3.58;2,054;1,979;301.43;19.81
Mar 13, 2016;2:45 AM;4.5;8.25;36.25;-2.62;2,054;1,979;301.43;19.81
Mar 13, 2016;3:00 AM;11.75;40.75;36.63;-4.85;2,054;1,979;301.43;19.81
Mar 13, 2016;3:15 AM;1.25;94;36.01;-7.71;2,054;1,979;301.43;19.81
Mar 13, 2016;3:30 AM;3.5;19.25;36.17;-3.67;2,054;1,979;301.43;19.81
Mar 13, 2016;3:45 AM;2.75;7.25;36.12;-2.43;2,054;1,979;301.43;19.81
Mar 13, 2016;4:00 AM;104;1.75;37.52;-0.32;2,054;1,979;301.43;19.81
Mar 13, 2016;4:15 AM;22.5;2.5;36.73;-0.49;2,054;1,979;301.43;19.81
Mar 13, 2016;4:30 AM;18;2.5;36.71;-0.47;2,054;1,979;301.43;19.81
Mar 13, 2016;4:45 AM;55.5;2.25;37.06;-0.45;2,054;1,979;301.43;19.81
Mar 13, 2016;5:00 AM;53;13.5;37.03;-3.23;2,054;1,979;301.43;19.81
Mar 13, 2016;5:15 AM;4.25;7.25;36.25;-2.43;2,054;1,979;301.43;19.81
Mar 13, 2016;5:30 AM;4.5;7.25;36.26;-2.46;2,054;1,979;301.43;19.81
Mar 13, 2016;5:45 AM;12;6.25;36.63;-2.27;2,054;1,979;301.43;19.81
Mar 13, 2016;6:00 AM;6.75;14.5;36.47;-3.31;2,054;1,979;301.43;19.81
Mar 13, 2016;6:15 AM;4.25;9.75;36.24;-2.88;2,054;1,979;301.43;19.81
Mar 13, 2016;6:30 AM;1;49;36;-5.11;2,054;1,979;301.43;19.81
Mar 13, 2016;6:45 AM;1.75;40;36.05;-4.83;2,054;1,979;301.43;19.81
Mar 13, 2016;7:00 AM;2.5;9.25;36.1;-2.8;2,054;1,979;301.43;19.81
Mar 13, 2016;7:15 AM;8.25;2.5;36.53;-0.52;2,054;1,979;301.43;19.81
Mar 13, 2016;7:30 AM;28.25;2;36.76;-0.33;2,054;1,979;301.43;19.81
Mar 13, 2016;7:45 AM;103.25;1.5;37.51;-0.18;2,054;1,979;301.43;19.81
Mar 13, 2016;8:00 AM;98.5;1.5;37.89;4.72;2,054;1,979;137.73;0
Mar 13, 2016;8:15 AM;146.5;1.25;38.28;5.6;2,054;1,979;137.73;0
Mar 13, 2016;8:30 AM;90.5;1.75;37.8;4.36;2,054;1,979;137.73;0
Mar 13, 2016;8:45 AM;82.25;1.5;37.68;5;2,054;1,979;137.73;0
Mar 13, 2016;9:00 AM;31.5;1.75;36.95;4.35;2,054;1,979;137.73;0
Mar 13, 2016;9:15 AM;49.75;1.75;37.17;4.52;2,054;1,979;137.73;0
Mar 13, 2016;9:30 AM;26.25;2.25;36.87;3.54;2,054;1,979;137.73;0
Mar 13, 2016;9:45 AM;11.75;4;36.76;2.17;2,054;1,979;137.73;0
Mar 13, 2016;10:00 AM;8.5;8.25;36.71;0.62;2,054;1,979;137.73;0
Mar 13, 2016;10:15 AM;2.5;5.75;36.25;1.48;2,054;1,979;137.73;0
Mar 13, 2016;10:30 AM;4;28.5;36.48;-1.26;2,054;1,979;137.73;0
Mar 13, 2016;10:45 AM;2.25;13.5;36.24;-0.35;2,054;1,979;137.73;0
Mar 13, 2016;11:00 AM;2.5;28.75;36.25;-1.27;2,054;1,979;137.73;0
Mar 13, 2016;11:15 AM;1.75;25.75;36.23;-1.17;2,054;1,979;137.73;0
Mar 13, 2016;11:30 AM;3;41.5;36.38;-1.71;2,054;1,979;137.73;0
Mar 13, 2016;11:45 AM;2.25;41;36.25;-1.68;2,054;1,979;137.73;0
Mar 13, 2016;12:00 PM;1.75;33.25;36.23;-1.38;2,054;1,979;137.73;0
Mar 13, 2016;12:15 PM;3.5;52.25;36.43;-2.08;2,054;1,979;137.73;0
Mar 13, 2016;12:30 PM;1.75;42.5;36.23;-1.75;2,054;1,979;137.73;0
Mar 13, 2016;12:45 PM;1;81.25;36.2;-3.89;2,054;1,979;137.73;0
Mar 13, 2016;1:00 PM;1.5;98;36.22;-4.82;2,054;1,979;137.73;0
Mar 13, 2016;1:15 PM;1.25;89.75;36.21;-4.37;2,054;1,979;137.73;0
Mar 13, 2016;1:30 PM;1.5;121.75;36.21;-5.93;2,054;1,979;137.73;0
Mar 13, 2016;1:45 PM;0.75;121;36.2;-5.9;2,054;1,979;137.73;0
Mar 13, 2016;2:00 PM;35.25;22.25;37;-1.03;2,054;1,979;137.73;0
Mar 13, 2016;2:15 PM;13.5;2.25;36.79;3.42;2,054;1,979;137.73;0
Mar 13, 2016;2:30 PM;4;15.75;36.48;-0.59;2,054;1,979;137.73;0
Mar 13, 2016;2:45 PM;1.75;38.75;36.23;-1.58;2,054;1,979;137.73;0
Mar 13, 2016;3:00 PM;3;18.5;36.36;-0.81;2,054;1,979;137.73;0
Mar 13, 2016;3:15 PM;11;6.25;36.75;1.27;2,054;1,979;137.73;0
Mar 13, 2016;3:30 PM;12.25;5;36.77;1.83;2,054;1,979;137.73;0
Mar 13, 2016;3:45 PM;13.5;3;36.79;2.89;2,054;1,979;137.73;0
Mar 13, 2016;4:00 PM;95;1.75;37.85;4.51;2,054;1,979;137.73;0
Mar 13, 2016;4:15 PM;42.75;13;37.08;-0.29;2,054;1,979;137.73;0
Mar 13, 2016;4:30 PM;12.25;3.75;36.77;2.34;2,054;1,979;137.73;0
Mar 13, 2016;4:45 PM;74.5;1;37.56;5.6;2,054;1,979;137.73;0
Mar 13, 2016;5:00 PM;63.25;9.75;37.37;0.28;2,054;1,979;137.73;0
Mar 13, 2016;5:15 PM;42.25;1.5;37.08;5.18;2,054;1,979;137.73;0
Mar 13, 2016;5:30 PM;36.25;7;37.01;1.04;2,054;1,979;137.73;0
Mar 13, 2016;5:45 PM;8.5;10.75;36.71;0.07;2,054;1,979;137.73;0
Mar 13, 2016;6:00 PM;4.75;13.75;36.55;-0.38;2,054;1,979;137.73;0
Mar 13, 2016;6:15 PM;7.75;13.5;36.69;-0.37;2,054;1,979;137.73;0
Mar 13, 2016;6:30 PM;27.75;4;36.89;2.21;2,054;1,979;137.73;0
Mar 13, 2016;6:45 PM;138.75;1.25;38.23;5.6;2,054;1,979;137.73;0
Mar 13, 2016;7:00 PM;82;1.5;37.68;4.64;2,054;1,979;137.73;0
Mar 13, 2016;7:15 PM;34;2.25;36.98;3.66;2,054;1,979;137.73;0
Mar 13, 2016;7:30 PM;41.75;1.25;37.08;5.6;2,054;1,979;137.73;0
Mar 13, 2016;7:45 PM;37.5;2;37.03;3.87;2,054;1,979;137.73;0
Mar 13, 2016;8:00 PM;173.75;1;57.43;0.01;2,054;1,979;301.43;19.81
Mar 13, 2016;8:15 PM;129;1.25;37.76;0.01;2,054;1,979;301.43;19.81
Mar 13, 2016;8:30 PM;40.5;1.75;36.88;-0.27;2,054;1,979;301.43;19.81
Mar 13, 2016;8:45 PM;29.25;1.75;36.77;-0.22;2,054;1,979;301.43;19.81
Mar 13, 2016;9:00 PM;18.75;2.25;36.71;-0.47;2,054;1,979;301.43;19.81
Mar 13, 2016;9:15 PM;5;5.25;36.32;-2.06;2,054;1,979;301.43;19.81
Mar 13, 2016;9:30 PM;10;7.25;36.59;-2.45;2,054;1,979;301.43;19.81
Mar 13, 2016;9:45 PM;5.25;3.25;36.34;-1.26;2,054;1,979;301.43;19.81
Mar 13, 2016;10:00 PM;30.75;4.5;36.78;-1.81;2,054;1,979;301.43;19.81
Mar 13, 2016;10:15 PM;38.75;1.75;36.86;-0.23;2,054;1,979;301.43;19.81
Mar 13, 2016;10:30 PM;30.75;3;36.78;-1.08;2,054;1,979;301.43;19.81
Mar 13, 2016;10:45 PM;5.75;2.5;36.39;-0.6;2,054;1,979;301.43;19.81
Mar 13, 2016;11:00 PM;16.75;4.75;36.69;-1.88;2,054;1,979;301.43;19.81
Mar 13, 2016;11:15 PM;22;3.25;36.73;-1.09;2,054;1,979;301.43;19.81
Mar 13, 2016;11:30 PM;48.5;2;36.96;-0.4;2,054;1,979;301.43;19.81
Mar 13, 2016;11:45 PM;16.5;3.5;36.69;-1.4;2,054;1,979;301.43;19.81
Mar 14, 2016;12:00 AM;72;9.5;37.24;-2.84;2,054;1,979;259.08;15.56
Mar 14, 2016;12:15 AM;71.5;0.75;37.24;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;12:30 AM;53;1;37.03;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;12:45 AM;21.75;16.75;36.73;-3.47;2,054;1,979;259.08;15.56
Mar 14, 2016;1:00 AM;4.75;28.25;36.3;-4.3;2,054;1,979;259.08;15.56
Mar 14, 2016;1:15 AM;5.75;2.75;36.4;-0.77;2,054;1,979;259.08;15.56
Mar 14, 2016;1:30 AM;46.25;2.25;36.94;-0.43;2,054;1,979;259.08;15.56
Mar 14, 2016;1:45 AM;13.75;1.5;36.66;-0.22;2,054;1,979;259.08;15.56
Mar 14, 2016;2:00 AM;40;1;36.87;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;2:15 AM;34.5;1.25;36.81;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;2:30 AM;41.5;1.75;36.89;-0.26;2,054;1,979;259.08;15.56
Mar 14, 2016;2:45 AM;62;1.25;37.14;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;3:00 AM;41.25;1.25;36.89;-0.03;2,054;1,979;259.08;15.56
Mar 14, 2016;3:15 AM;52.5;1;37.02;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;3:30 AM;49;1;36.97;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;3:45 AM;14;1.25;36.67;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;4:00 AM;30.5;1;36.77;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;4:15 AM;12;15.25;36.63;-3.37;2,054;1,979;259.08;15.56
Mar 14, 2016;4:30 AM;21;1.75;36.73;-0.27;2,054;1,979;259.08;15.56
Mar 14, 2016;4:45 AM;2.5;6.25;36.1;-2.27;2,054;1,979;259.08;15.56
Mar 14, 2016;5:00 AM;24.75;4.25;36.74;-1.77;2,054;1,979;259.08;15.56
Mar 14, 2016;5:15 AM;23.75;4;36.74;-1.65;2,054;1,979;259.08;15.56
Mar 14, 2016;5:30 AM;36.5;1.75;36.83;-0.31;2,054;1,979;259.08;15.56
Mar 14, 2016;5:45 AM;26;1;36.75;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;6:00 AM;79.5;2.5;37.3;-0.55;2,054;1,979;259.08;15.56
Mar 14, 2016;6:15 AM;139.75;0.75;37.93;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;6:30 AM;69.5;1.25;37.22;-0.06;2,054;1,979;259.08;15.56
Mar 14, 2016;6:45 AM;39.5;1.25;36.87;0.01;2,054;1,979;259.08;15.56
Mar 14, 2016;7:00 AM;13.75;58.25;36.66;-5.49;2,054;1,979;259.08;15.56
Mar 14, 2016;7:15 AM;3.75;3.25;36.19;-1.15;2,054;1,979;259.08;15.56
Mar 14, 2016;7:30 AM;2.75;3.75;36.12;-1.5;2,054;1,979;259.08;15.56
Mar 14, 2016;7:45 AM;3;7;36.14;-2.39;2,054;1,979;259.08;15.56
Mar 14, 2016;8:00 AM;1.25;42.75;36.2;-1.76;2,054;1,979;145.22;0
Mar 14, 2016;8:15 AM;1.75;40;36.23;-1.64;2,054;1,979;145.22;0
Mar 14, 2016;8:30 AM;0.5;82.75;36.2;-3.97;2,054;1,979;145.22;0
Mar 14, 2016;8:45 AM;0.5;74;36.2;-3.49;2,054;1,979;145.22;0
Mar 14, 2016;9:00 AM;29.25;18.75;36.91;-0.83;2,054;1,979;145.22;0
Mar 14, 2016;9:15 AM;33;7.75;36.96;0.76;2,054;1,979;145.22;0
Mar 14, 2016;9:30 AM;7.75;1.5;36.69;4.59;2,054;1,979;145.22;0
Mar 14, 2016;9:45 AM;1.75;22.75;36.23;-1.05;2,054;1,979;145.22;0
Mar 14, 2016;10:00 AM;0.75;33.25;36.2;-1.38;2,054;1,979;145.22;0
Mar 14, 2016;10:15 AM;0.75;45.75;36.2;-1.87;2,054;1,979;145.22;0
Mar 14, 2016;10:30 AM;1;47.25;36.2;-1.92;2,054;1,979;145.22;0
Mar 14, 2016;10:45 AM;2.25;23.25;36.24;-1.07;2,054;1,979;145.22;0
Mar 14, 2016;11:00 AM;16.75;15;36.82;-0.52;2,054;1,979;145.22;0
Mar 14, 2016;11:15 AM;5.75;13.75;36.61;-0.41;2,054;1,979;145.22;0
Mar 14, 2016;11:30 AM;6.75;3.75;36.66;2.45;2,054;1,979;145.22;0
Mar 14, 2016;11:45 AM;1;35.25;36.2;-1.42;2,054;1,979;145.22;0
Mar 14, 2016;12:00 PM;0.75;101.75;36.2;-5.01;2,054;1,979;145.22;0
Mar 14, 2016;12:15 PM;1;110.75;36.2;-5.47;2,054;1,979;145.22;0
Mar 14, 2016;12:30 PM;1;27.25;36.2;-1.22;2,054;1,979;145.22;0
Mar 14, 2016;12:45 PM;0.5;108.5;36.2;-5.36;2,054;1,979;145.22;0
Mar 14, 2016;1:00 PM;6;36;36.63;-1.45;2,054;1,979;145.22;0
Mar 14, 2016;1:15 PM;3.25;7.5;36.4;0.8;2,054;1,979;145.22;0
Mar 14, 2016;1:30 PM;3;12.5;36.35;-0.22;2,054;1,979;145.22;0
Mar 14, 2016;1:45 PM;0.75;29.5;36.2;-1.29;2,054;1,979;145.22;0
Mar 14, 2016;2:00 PM;10.5;30;36.75;-1.3;2,054;1,979;145.22;0
Mar 14, 2016;2:15 PM;11;3.75;36.75;2.35;2,054;1,979;145.22;0
Mar 14, 2016;2:30 PM;1.25;16.75;36.2;-0.68;2,054;1,979;145.22;0
Mar 14, 2016;2:45 PM;0.5;30.5;36.2;-1.32;2,054;1,979;145.22;0
Mar 14, 2016;3:00 PM;1;105.5;36.2;-5.22;2,054;1,979;145.22;0
Mar 14, 2016;3:15 PM;2.5;68.25;36.26;-3.13;2,054;1,979;145.22;0
Mar 14, 2016;3:30 PM;2;32.5;36.24;-1.36;2,054;1,979;145.22;0
Mar 14, 2016;3:45 PM;3.25;9.75;36.4;0.28;2,054;1,979;145.22;0
Mar 14, 2016;4:00 PM;0.25;80.75;36.2;-3.85;2,054;1,979;145.22;0
Mar 14, 2016;4:15 PM;1.75;66;36.23;-2.98;2,054;1,979;145.22;0
Mar 14, 2016;4:30 PM;1.75;23.75;36.23;-1.09;2,054;1,979;145.22;0
Mar 14, 2016;4:45 PM;1.25;32.25;36.2;-1.36;2,054;1,979;145.22;0
Mar 14, 2016;5:00 PM;1.75;69.25;36.23;-3.2;2,054;1,979;145.22;0
Mar 14, 2016;5:15 PM;10.75;18;36.75;-0.77;2,054;1,979;145.22;0
Mar 14, 2016;5:30 PM;36.25;15.5;37.01;-0.57;2,054;1,979;145.22;0
Mar 14, 2016;5:45 PM;19;4.5;36.83;2.04;2,054;1,979;145.22;0
Mar 14, 2016;6:00 PM;0.5;81;36.2;-3.86;2,054;1,979;145.22;0
Mar 14, 2016;6:15 PM;3;56.5;36.37;-2.29;2,054;1,979;145.22;0
Mar 14, 2016;6:30 PM;16;22.25;36.81;-1.02;2,054;1,979;145.22;0
Mar 14, 2016;6:45 PM;56;0.75;37.25;5.6;2,054;1,979;145.22;0
Mar 14, 2016;7:00 PM;119;0.5;38.09;5.6;2,054;1,979;145.22;0
Mar 14, 2016;7:15 PM;51.75;0.5;37.19;5.6;2,054;1,979;145.22;0
Mar 14, 2016;7:30 PM;7.5;7.75;36.68;0.78;2,054;1,979;145.22;0
Mar 14, 2016;7:45 PM;19.5;14.25;36.84;-0.44;2,054;1,979;145.22;0
Mar 14, 2016;8:00 PM;111.75;12.25;37.59;-3.12;2,054;1,979;259.08;15.56
Mar 14, 2016;8:15 PM;31.75;8.25;36.78;-2.65;2,054;1,979;259.08;15.56
Mar 14, 2016;8:30 PM;10.75;12.75;36.61;-3.17;2,054;1,979;259.08;15.56
Mar 14, 2016;8:45 PM;2.75;19;36.13;-3.64;2,054;1,979;259.08;15.56
Mar 14, 2016;9:00 PM;51.75;1.75;37.01;-0.28;2,054;1,979;259.08;15.56
Mar 14, 2016;9:15 PM;39;2.5;36.86;-0.54;2,054;1,979;259.08;15.56
Mar 14, 2016;9:30 PM;21.25;8;36.73;-2.6;2,054;1,979;259.08;15.56
Mar 14, 2016;9:45 PM;3.75;26.5;36.19;-4.17;2,054;1,979;259.08;15.56
Mar 14, 2016;10:00 PM;51.5;3.5;37.01;-1.33;2,054;1,979;259.08;15.56
Mar 14, 2016;10:15 PM;78.5;1.5;37.3;-0.17;2,054;1,979;259.08;15.56
Mar 14, 2016;10:30 PM;47;1.5;36.95;-0.1;2,054;1,979;259.08;15.56
Mar 14, 2016;10:45 PM;25.75;4.75;36.75;-1.88;2,054;1,979;259.08;15.56
Mar 14, 2016;11:00 PM;44;2.25;36.92;-0.44;2,054;1,979;259.08;15.56
Mar 14, 2016;11:15 PM;30;2;36.77;-0.38;2,054;1,979;259.08;15.56
Mar 14, 2016;11:30 PM;5.5;7.75;36.38;-2.52;2,054;1,979;259.08;15.56
Mar 14, 2016;11:45 PM;2.75;3.25;36.12;-1.11;2,054;1,979;259.08;15.56
Mar 15, 2016;12:00 AM;60.25;1;35.77;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;12:15 AM;47.25;1;35.73;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;12:30 AM;21.75;8.5;35.58;-2.12;2,054;1,979;259.08;15.56
Mar 15, 2016;12:45 AM;3.5;5.25;34.53;-1.17;2,054;1,979;259.08;15.56
Mar 15, 2016;1:00 AM;31;1.25;35.65;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;1:15 AM;11;6;35.36;-1.33;2,054;1,979;259.08;15.56
Mar 15, 2016;1:30 AM;3;7.75;34.33;-1.94;2,054;1,979;259.08;15.56
Mar 15, 2016;1:45 AM;1.75;17.75;34.06;-3.2;2,054;1,979;259.08;15.56
Mar 15, 2016;2:00 AM;42;2;35.71;0.33;2,054;1,979;259.08;15.56
Mar 15, 2016;2:15 AM;20.5;1.25;35.56;1.05;2,054;1,979;259.08;15.56
Mar 15, 2016;2:30 AM;25.25;1.25;35.61;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;2:45 AM;14.5;1.5;35.47;0.8;2,054;1,979;259.08;15.56
Mar 15, 2016;3:00 AM;49;1.25;35.74;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;3:15 AM;72;1.25;35.79;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;3:30 AM;30;1;35.65;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;3:45 AM;4;12.25;34.61;-2.7;2,054;1,979;259.08;15.56
Mar 15, 2016;4:00 AM;51;1;35.74;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;4:15 AM;100;1.75;35.9;0.45;2,054;1,979;259.08;15.56
Mar 15, 2016;4:30 AM;19.5;4.5;35.55;-0.91;2,054;1,979;259.08;15.56
Mar 15, 2016;4:45 AM;75.5;1;35.8;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;5:00 AM;182;1;36.46;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;5:15 AM;130.5;1;36.09;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;5:30 AM;91;0.5;35.85;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;5:45 AM;145;1;36.16;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;6:00 AM;64.25;30.25;35.78;-4.28;2,054;1,979;259.08;15.56
Mar 15, 2016;6:15 AM;83;0.75;35.82;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;6:30 AM;29.5;3.5;35.64;-0.59;2,054;1,979;259.08;15.56
Mar 15, 2016;6:45 AM;39;1.25;35.69;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;7:00 AM;43.75;1;35.72;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;7:15 AM;19.5;5.25;35.55;-1.14;2,054;1,979;259.08;15.56
Mar 15, 2016;7:30 AM;7.5;7.25;35.16;-1.79;2,054;1,979;259.08;15.56
Mar 15, 2016;7:45 AM;48.25;1.25;35.73;1.1;2,054;1,979;259.08;15.56
Mar 15, 2016;8:00 AM;138.5;0.25;35.96;6.4;2,054;1,979;145.22;0
