Date;Time of day;Volume of activated balancing services (+)[MWh];Volume of activated balancing services (-)[MWh];Price of activated balancing services (+)[Euro/MWh];Price of activated balancing services (-)[Euro/MWh];Volume of procured balancing services (+)[MW];Volume of procured balancing services (-)[MW];Price of procured balancing services (+)[Euro/MW];Price of procured balancing services (-)[Euro/MW]
Jan 1, 2016;8:45 AM;0;175.75;0;-37.03;2,100;2,353;1.15;8.08
Jan 1, 2016;9:00 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;9:15 AM;0;175.75;0;-37.03;2,100;2,353;1.15;8.08
Jan 1, 2016;9:30 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;9:45 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;10:00 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;10:15 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;10:30 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;10:45 AM;0;125.75;0;-31.22;2,100;2,353;1.15;8.08
Jan 1, 2016;11:00 AM;0;100.75;0;-27.66;2,100;2,353;1.15;8.08
Jan 1, 2016;11:15 AM;0;100.75;0;-27.66;2,100;2,353;1.15;8.08
Jan 1, 2016;11:30 AM;0;75.75;0;-24.58;2,100;2,353;1.15;8.08
Jan 1, 2016;11:45 AM;0;75.75;0;-24.58;2,100;2,353;1.15;8.08
Jan 1, 2016;12:00 PM;0;75;0;-23.36;2,100;2,353;1.04;7.85
Jan 1, 2016;12:15 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;12:30 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;12:45 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;1:00 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;1:15 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;1:30 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;1:45 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;2:00 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;2:15 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;2:30 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;2:45 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;3:00 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;3:15 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;3:30 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;3:45 PM;0;0;0;0;2,100;2,353;1.04;7.85
Jan 1, 2016;4:00 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;4:15 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;4:30 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;4:45 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;5:00 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;5:15 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;5:30 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;5:45 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;6:00 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;6:15 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;6:30 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;6:45 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;7:00 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;7:15 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;7:30 PM;0;0;0;0;2,100;2,353;2.69;7.62
Jan 1, 2016;7:45 PM;0;75;0;-24.45;2,100;2,353;2.69;7.62
Jan 1, 2016;8:00 PM;0;150.75;0;-44.25;2,100;2,353;0.83;7.49
Jan 1, 2016;8:15 PM;0;75.25;0;-34.94;2,100;2,353;0.83;7.49
Jan 1, 2016;8:30 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;8:45 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;9:00 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;9:15 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;9:30 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;9:45 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;10:00 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;10:15 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;10:30 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;10:45 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;11:00 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;11:15 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;11:30 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 1, 2016;11:45 PM;0;0;0;0;2,100;2,353;0.83;7.49
Jan 2, 2016;12:00 AM;0;0;0;0;2,100;2,353;0.04;13.81
Jan 2, 2016;12:15 AM;0;0;0;0;2,100;2,353;0.04;13.81
Jan 2, 2016;12:30 AM;0;75.25;0;-22.87;2,100;2,353;0.04;13.81
Jan 2, 2016;12:45 AM;0;150.25;0;-33.08;2,100;2,353;0.04;13.81
Jan 2, 2016;1:00 AM;0;150.25;0;-33.08;2,100;2,353;0.04;13.81
Jan 2, 2016;1:15 AM;0;75.25;0;-22.87;2,100;2,353;0.04;13.81
Jan 2, 2016;1:30 AM;0;0;0;0;2,100;2,353;0.04;13.81
Jan 2, 2016;1:45 AM;0;0;0;0;2,100;2,353;0.04;13.81
Jan 2, 2016;2:00 AM;0;0;0;0;2,100;2,353;0.04;13.81
Jan 2, 2016;2:15 AM;0;75.25;0;-22.87;2,100;2,353;0.04;13.81
Jan 2, 2016;2:30 AM;0;50.25;0;-21.35;2,100;2,353;0.04;13.81
Jan 2, 2016;2:45 AM;0;50.25;0;-21.35;2,100;2,353;0.04;13.81
Jan 2, 2016;3:00 AM;0;116.5;0;-29.67;2,100;2,353;0.04;13.81
Jan 2, 2016;3:15 AM;0;116.5;0;-29.67;2,100;2,353;0.04;13.81
Jan 2, 2016;3:30 AM;0;62.75;0;-22.03;2,100;2,353;0.04;13.81
Jan 2, 2016;3:45 AM;0;25;0;-19.96;2,100;2,353;0.04;13.81
Jan 2, 2016;4:00 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;4:15 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;4:30 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;4:45 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;5:00 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;5:15 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;5:30 AM;0;50.75;0;-21.98;2,100;2,353;0.24;13.81
Jan 2, 2016;5:45 AM;0;50.75;0;-21.98;2,100;2,353;0.24;13.81
Jan 2, 2016;6:00 AM;0;50.75;0;-21.98;2,100;2,353;0.24;13.81
Jan 2, 2016;6:15 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;6:30 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;6:45 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;7:00 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;7:15 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;7:30 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;7:45 AM;0;0;0;0;2,100;2,353;0.24;13.81
Jan 2, 2016;8:00 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;8:15 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;8:30 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;8:45 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;9:00 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;9:15 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;9:30 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;9:45 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;10:00 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;10:15 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;10:30 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;10:45 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;11:00 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;11:15 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;11:30 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;11:45 AM;0;0;0;0;2,100;2,353;1.49;6.89
Jan 2, 2016;12:00 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;12:15 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;12:30 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;12:45 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;1:00 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;1:15 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;1:30 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;1:45 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;2:00 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;2:15 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;2:30 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;2:45 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;3:00 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;3:15 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;3:30 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;3:45 PM;0;0;0;0;2,100;2,353;1.38;6.82
Jan 2, 2016;4:00 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;4:15 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;4:30 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;4:45 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;5:00 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;5:15 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;5:30 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;5:45 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;6:00 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;6:15 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;6:30 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;6:45 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;7:00 PM;0;0;0;0;2,100;2,353;3.06;6.57
Jan 2, 2016;7:15 PM;101;0;152.48;0;2,100;2,353;3.06;6.57
Jan 2, 2016;7:30 PM;101;0;152.48;0;2,100;2,353;3.06;6.57
Jan 2, 2016;7:45 PM;101;0;152.48;0;2,100;2,353;3.06;6.57
Jan 2, 2016;8:00 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;8:15 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;8:30 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;8:45 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;9:00 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;9:15 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;9:30 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;9:45 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;10:00 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;10:15 PM;151;0;146.56;0;2,100;2,353;0.99;8.59
Jan 2, 2016;10:30 PM;37.5;0;105.07;0;2,100;2,353;0.99;8.59
Jan 2, 2016;10:45 PM;62.5;0;116.96;0;2,100;2,353;0.99;8.59
Jan 2, 2016;11:00 PM;50;0;112.05;0;2,100;2,353;0.99;8.59
Jan 2, 2016;11:15 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;11:30 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 2, 2016;11:45 PM;0;0;0;0;2,100;2,353;0.99;8.59
Jan 3, 2016;12:00 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;12:15 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;12:30 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;12:45 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;1:00 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;1:15 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;1:30 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;1:45 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;2:00 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;2:15 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;2:30 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;2:45 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;3:00 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;3:15 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;3:30 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;3:45 AM;0;0;0;0;2,100;2,353;0.03;24.67
Jan 3, 2016;4:00 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;4:15 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;4:30 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;4:45 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;5:00 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;5:15 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;5:30 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;5:45 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;6:00 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;6:15 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;6:30 AM;100;0;120.99;0;2,100;2,353;0.21;24.45
Jan 3, 2016;6:45 AM;75;0;118.63;0;2,100;2,353;0.21;24.45
Jan 3, 2016;7:00 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;7:15 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;7:30 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;7:45 AM;0;0;0;0;2,100;2,353;0.21;24.45
Jan 3, 2016;8:00 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;8:15 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;8:30 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;8:45 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;9:00 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;9:15 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;9:30 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;9:45 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;10:00 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;10:15 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;10:30 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;10:45 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;11:00 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;11:15 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;11:30 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;11:45 AM;0;0;0;0;2,100;2,353;1.49;10.49
Jan 3, 2016;12:00 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;12:15 PM;100;0;119.08;0;2,100;2,353;1.51;10.79
Jan 3, 2016;12:30 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;12:45 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;1:00 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;1:15 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;1:30 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;1:45 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;2:00 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;2:15 PM;125;0;121.6;0;2,100;2,353;1.51;10.79
Jan 3, 2016;2:30 PM;200;0;139.53;0;2,100;2,353;1.51;10.79
Jan 3, 2016;2:45 PM;151;0;124.78;0;2,100;2,353;1.51;10.79
Jan 3, 2016;3:00 PM;75;0;116.93;0;2,100;2,353;1.51;10.79
Jan 3, 2016;3:15 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;3:30 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;3:45 PM;0;0;0;0;2,100;2,353;1.51;10.79
Jan 3, 2016;4:00 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;4:15 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;4:30 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;4:45 PM;200;0;149.65;0;2,100;2,353;3.25;9.34
Jan 3, 2016;5:00 PM;125;0;133.24;0;2,100;2,353;3.25;9.34
Jan 3, 2016;5:15 PM;75;0;120.73;0;2,100;2,353;3.25;9.34
Jan 3, 2016;5:30 PM;125;0;133.24;0;2,100;2,353;3.25;9.34
Jan 3, 2016;5:45 PM;75;0;120.73;0;2,100;2,353;3.25;9.34
Jan 3, 2016;6:00 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;6:15 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;6:30 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;6:45 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;7:00 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;7:15 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;7:30 PM;75;0;120.73;0;2,100;2,353;3.25;9.34
Jan 3, 2016;7:45 PM;0;0;0;0;2,100;2,353;3.25;9.34
Jan 3, 2016;8:00 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;8:15 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;8:30 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;8:45 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;9:00 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;9:15 PM;75;0;106.31;0;2,100;2,353;1.13;9.61
Jan 3, 2016;9:30 PM;25;0;93.95;0;2,100;2,353;1.13;9.61
Jan 3, 2016;9:45 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;10:00 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;10:15 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;10:30 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;10:45 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;11:00 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;11:15 PM;0;0;0;0;2,100;2,353;1.13;9.61
Jan 3, 2016;11:30 PM;100;0;108.12;0;2,100;2,353;1.13;9.61
Jan 3, 2016;11:45 PM;100;0;108.12;0;2,100;2,353;1.13;9.61
Jan 4, 2016;12:00 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;12:15 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;12:30 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;12:45 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;1:00 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;1:15 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;1:30 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;1:45 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;2:00 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;2:15 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;2:30 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;2:45 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;3:00 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;3:15 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;3:30 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;3:45 AM;0;0;0;0;2,101;2,353;0.09;18.84
Jan 4, 2016;4:00 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;4:15 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;4:30 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;4:45 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;5:00 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;5:15 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;5:30 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;5:45 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;6:00 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;6:15 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;6:30 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;6:45 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;7:00 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;7:15 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;7:30 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;7:45 AM;0;0;0;0;2,101;2,353;0.73;19.36
Jan 4, 2016;8:00 AM;0;0;0;0;2,101;2,353;3.34;4.87
Jan 4, 2016;8:15 AM;0;0;0;0;2,101;2,353;3.34;4.87
Jan 4, 2016;8:30 AM;200;0;147.05;0;2,101;2,353;3.34;4.87
Jan 4, 2016;8:45 AM;125.25;0;123.39;0;2,101;2,353;3.34;4.87
Jan 4, 2016;9:00 AM;125.25;0;123.39;0;2,101;2,353;3.34;4.87
Jan 4, 2016;9:15 AM;125.25;0;123.39;0;2,101;2,353;3.34;4.87
Jan 4, 2016;9:30 AM;0;0;0;0;2,101;2,353;3.34;4.87
Jan 4, 2016;9:45 AM;125.25;0;123.39;0;2,101;2,353;3.34;4.87
