datetime_beginning_utc,datetime_beginning_ept,hrly_da_demand_bid
2/20/2017 6:00:00 PM,2/20/2017 1:00:00 PM,82029.0
2/20/2017 7:00:00 PM,2/20/2017 2:00:00 PM,81033.0
2/20/2017 8:00:00 PM,2/20/2017 3:00:00 PM,80807.0
2/20/2017 9:00:00 PM,2/20/2017 4:00:00 PM,81940.0
2/20/2017 10:00:00 PM,2/20/2017 5:00:00 PM,85408.0
2/20/2017 11:00:00 PM,2/20/2017 6:00:00 PM,90280.0
2/21/2017 12:00:00 AM,2/20/2017 7:00:00 PM,89640.0
2/21/2017 1:00:00 AM,2/20/2017 8:00:00 PM,87285.0
2/21/2017 2:00:00 AM,2/20/2017 9:00:00 PM,84658.0
2/21/2017 3:00:00 AM,2/20/2017 10:00:00 PM,80145.0
2/21/2017 4:00:00 AM,2/20/2017 11:00:00 PM,75077.0
2/21/2017 5:00:00 AM,2/21/2017 12:00:00 AM,72290.0
2/21/2017 6:00:00 AM,2/21/2017 1:00:00 AM,70757.0
2/21/2017 7:00:00 AM,2/21/2017 2:00:00 AM,70003.0
2/21/2017 8:00:00 AM,2/21/2017 3:00:00 AM,70377.0
2/21/2017 9:00:00 AM,2/21/2017 4:00:00 AM,72129.0
2/21/2017 10:00:00 AM,2/21/2017 5:00:00 AM,78667.0
2/21/2017 11:00:00 AM,2/21/2017 6:00:00 AM,90967.0
2/21/2017 12:00:00 PM,2/21/2017 7:00:00 AM,92011.0
2/21/2017 1:00:00 PM,2/21/2017 8:00:00 AM,88947.0
2/21/2017 2:00:00 PM,2/21/2017 9:00:00 AM,87782.0
2/21/2017 3:00:00 PM,2/21/2017 10:00:00 AM,86943.0
2/21/2017 4:00:00 PM,2/21/2017 11:00:00 AM,85967.0
2/21/2017 5:00:00 PM,2/21/2017 12:00:00 PM,84830.0
2/21/2017 6:00:00 PM,2/21/2017 1:00:00 PM,83418.0
2/21/2017 7:00:00 PM,2/21/2017 2:00:00 PM,82252.0
2/21/2017 8:00:00 PM,2/21/2017 3:00:00 PM,82564.0
2/21/2017 9:00:00 PM,2/21/2017 4:00:00 PM,83044.0
2/21/2017 10:00:00 PM,2/21/2017 5:00:00 PM,86732.0
2/21/2017 11:00:00 PM,2/21/2017 6:00:00 PM,91302.0
2/22/2017 12:00:00 AM,2/21/2017 7:00:00 PM,88676.0
2/22/2017 1:00:00 AM,2/21/2017 8:00:00 PM,87247.0
2/22/2017 2:00:00 AM,2/21/2017 9:00:00 PM,84373.0
2/22/2017 3:00:00 AM,2/21/2017 10:00:00 PM,78490.0
2/22/2017 4:00:00 AM,2/21/2017 11:00:00 PM,73674.0
2/22/2017 5:00:00 AM,2/22/2017 12:00:00 AM,68750.0
2/22/2017 6:00:00 AM,2/22/2017 1:00:00 AM,66474.0
2/22/2017 7:00:00 AM,2/22/2017 2:00:00 AM,65244.0
2/22/2017 8:00:00 AM,2/22/2017 3:00:00 AM,65277.0
2/22/2017 9:00:00 AM,2/22/2017 4:00:00 AM,67361.0
2/22/2017 10:00:00 AM,2/22/2017 5:00:00 AM,72746.0
2/22/2017 11:00:00 AM,2/22/2017 6:00:00 AM,86249.0
2/22/2017 12:00:00 PM,2/22/2017 7:00:00 AM,88935.0
2/22/2017 1:00:00 PM,2/22/2017 8:00:00 AM,88165.0
2/22/2017 2:00:00 PM,2/22/2017 9:00:00 AM,87472.0
2/22/2017 3:00:00 PM,2/22/2017 10:00:00 AM,87387.0
2/22/2017 4:00:00 PM,2/22/2017 11:00:00 AM,86084.0
2/22/2017 5:00:00 PM,2/22/2017 12:00:00 PM,84858.0
2/22/2017 6:00:00 PM,2/22/2017 1:00:00 PM,83766.0
2/22/2017 7:00:00 PM,2/22/2017 2:00:00 PM,82560.0
2/22/2017 8:00:00 PM,2/22/2017 3:00:00 PM,82136.0
2/22/2017 9:00:00 PM,2/22/2017 4:00:00 PM,83186.0
2/22/2017 10:00:00 PM,2/22/2017 5:00:00 PM,86914.0
2/22/2017 11:00:00 PM,2/22/2017 6:00:00 PM,91414.0
2/23/2017 12:00:00 AM,2/22/2017 7:00:00 PM,89057.0
2/23/2017 1:00:00 AM,2/22/2017 8:00:00 PM,88578.0
2/23/2017 2:00:00 AM,2/22/2017 9:00:00 PM,84130.0
2/23/2017 3:00:00 AM,2/22/2017 10:00:00 PM,76946.0
2/23/2017 4:00:00 AM,2/22/2017 11:00:00 PM,71235.0
2/23/2017 5:00:00 AM,2/23/2017 12:00:00 AM,68231.0
2/23/2017 6:00:00 AM,2/23/2017 1:00:00 AM,66257.0
2/23/2017 7:00:00 AM,2/23/2017 2:00:00 AM,64396.0
2/23/2017 8:00:00 AM,2/23/2017 3:00:00 AM,64672.0
2/23/2017 9:00:00 AM,2/23/2017 4:00:00 AM,66014.0
2/23/2017 10:00:00 AM,2/23/2017 5:00:00 AM,71099.0
2/23/2017 11:00:00 AM,2/23/2017 6:00:00 AM,83237.0
2/23/2017 12:00:00 PM,2/23/2017 7:00:00 AM,86264.0
2/23/2017 1:00:00 PM,2/23/2017 8:00:00 AM,85796.0
2/23/2017 2:00:00 PM,2/23/2017 9:00:00 AM,85182.0
2/23/2017 3:00:00 PM,2/23/2017 10:00:00 AM,85392.0
2/23/2017 4:00:00 PM,2/23/2017 11:00:00 AM,84314.0
2/23/2017 5:00:00 PM,2/23/2017 12:00:00 PM,83595.0
2/23/2017 6:00:00 PM,2/23/2017 1:00:00 PM,83279.0
2/23/2017 7:00:00 PM,2/23/2017 2:00:00 PM,83029.0
2/23/2017 8:00:00 PM,2/23/2017 3:00:00 PM,83257.0
2/23/2017 9:00:00 PM,2/23/2017 4:00:00 PM,83409.0
2/23/2017 10:00:00 PM,2/23/2017 5:00:00 PM,84777.0
2/23/2017 11:00:00 PM,2/23/2017 6:00:00 PM,88259.0
2/24/2017 12:00:00 AM,2/23/2017 7:00:00 PM,86696.0
2/24/2017 1:00:00 AM,2/23/2017 8:00:00 PM,85242.0
2/24/2017 2:00:00 AM,2/23/2017 9:00:00 PM,82379.0
2/24/2017 3:00:00 AM,2/23/2017 10:00:00 PM,77168.0
2/24/2017 4:00:00 AM,2/23/2017 11:00:00 PM,70565.0
2/24/2017 5:00:00 AM,2/24/2017 12:00:00 AM,66176.0
2/24/2017 6:00:00 AM,2/24/2017 1:00:00 AM,64476.0
2/24/2017 7:00:00 AM,2/24/2017 2:00:00 AM,62842.0
2/24/2017 8:00:00 AM,2/24/2017 3:00:00 AM,63661.0
2/24/2017 9:00:00 AM,2/24/2017 4:00:00 AM,64722.0
2/24/2017 10:00:00 AM,2/24/2017 5:00:00 AM,69188.0
2/24/2017 11:00:00 AM,2/24/2017 6:00:00 AM,81122.0
2/24/2017 12:00:00 PM,2/24/2017 7:00:00 AM,84038.0
2/24/2017 1:00:00 PM,2/24/2017 8:00:00 AM,84222.0
2/24/2017 2:00:00 PM,2/24/2017 9:00:00 AM,84084.0
2/24/2017 3:00:00 PM,2/24/2017 10:00:00 AM,84361.0
2/24/2017 4:00:00 PM,2/24/2017 11:00:00 AM,83643.0
2/24/2017 5:00:00 PM,2/24/2017 12:00:00 PM,82977.0
2/24/2017 6:00:00 PM,2/24/2017 1:00:00 PM,82639.0
2/24/2017 7:00:00 PM,2/24/2017 2:00:00 PM,81498.0
2/24/2017 8:00:00 PM,2/24/2017 3:00:00 PM,81253.0
2/24/2017 9:00:00 PM,2/24/2017 4:00:00 PM,81565.0
2/24/2017 10:00:00 PM,2/24/2017 5:00:00 PM,82924.0
2/24/2017 11:00:00 PM,2/24/2017 6:00:00 PM,86762.0
2/25/2017 12:00:00 AM,2/24/2017 7:00:00 PM,84896.0
2/25/2017 1:00:00 AM,2/24/2017 8:00:00 PM,83439.0
2/25/2017 2:00:00 AM,2/24/2017 9:00:00 PM,78967.0
2/25/2017 3:00:00 AM,2/24/2017 10:00:00 PM,74166.0
2/25/2017 4:00:00 AM,2/24/2017 11:00:00 PM,68913.0
2/25/2017 5:00:00 AM,2/25/2017 12:00:00 AM,64908.0
2/25/2017 6:00:00 AM,2/25/2017 1:00:00 AM,63325.0
2/25/2017 7:00:00 AM,2/25/2017 2:00:00 AM,61949.0
2/25/2017 8:00:00 AM,2/25/2017 3:00:00 AM,61165.0
2/25/2017 9:00:00 AM,2/25/2017 4:00:00 AM,62218.0
2/25/2017 10:00:00 AM,2/25/2017 5:00:00 AM,64876.0
2/25/2017 11:00:00 AM,2/25/2017 6:00:00 AM,69552.0
2/25/2017 12:00:00 PM,2/25/2017 7:00:00 AM,73662.0
2/25/2017 1:00:00 PM,2/25/2017 8:00:00 AM,77653.0
2/25/2017 2:00:00 PM,2/25/2017 9:00:00 AM,79911.0
2/25/2017 3:00:00 PM,2/25/2017 10:00:00 AM,80841.0
2/25/2017 4:00:00 PM,2/25/2017 11:00:00 AM,80260.0
2/25/2017 5:00:00 PM,2/25/2017 12:00:00 PM,79191.0
2/25/2017 6:00:00 PM,2/25/2017 1:00:00 PM,78250.0
2/25/2017 7:00:00 PM,2/25/2017 2:00:00 PM,77397.0
2/25/2017 8:00:00 PM,2/25/2017 3:00:00 PM,77282.0
2/25/2017 9:00:00 PM,2/25/2017 4:00:00 PM,78764.0
2/25/2017 10:00:00 PM,2/25/2017 5:00:00 PM,82072.0
2/25/2017 11:00:00 PM,2/25/2017 6:00:00 PM,85943.0
2/26/2017 12:00:00 AM,2/25/2017 7:00:00 PM,84612.0
2/26/2017 1:00:00 AM,2/25/2017 8:00:00 PM,83589.0
2/26/2017 2:00:00 AM,2/25/2017 9:00:00 PM,82145.0
2/26/2017 3:00:00 AM,2/25/2017 10:00:00 PM,78662.0
2/26/2017 4:00:00 AM,2/25/2017 11:00:00 PM,74915.0
2/26/2017 5:00:00 AM,2/26/2017 12:00:00 AM,72375.0
2/26/2017 6:00:00 AM,2/26/2017 1:00:00 AM,71122.0
2/26/2017 7:00:00 AM,2/26/2017 2:00:00 AM,70110.0
2/26/2017 8:00:00 AM,2/26/2017 3:00:00 AM,70606.0
2/26/2017 9:00:00 AM,2/26/2017 4:00:00 AM,71776.0
2/26/2017 10:00:00 AM,2/26/2017 5:00:00 AM,74690.0
2/26/2017 11:00:00 AM,2/26/2017 6:00:00 AM,78421.0
2/26/2017 12:00:00 PM,2/26/2017 7:00:00 AM,81349.0
2/26/2017 1:00:00 PM,2/26/2017 8:00:00 AM,83479.0
2/26/2017 2:00:00 PM,2/26/2017 9:00:00 AM,84311.0
2/26/2017 3:00:00 PM,2/26/2017 10:00:00 AM,84490.0
2/26/2017 4:00:00 PM,2/26/2017 11:00:00 AM,82956.0
2/26/2017 5:00:00 PM,2/26/2017 12:00:00 PM,81095.0
2/26/2017 6:00:00 PM,2/26/2017 1:00:00 PM,79434.0
2/26/2017 7:00:00 PM,2/26/2017 2:00:00 PM,78073.0
2/26/2017 8:00:00 PM,2/26/2017 3:00:00 PM,77816.0
2/26/2017 9:00:00 PM,2/26/2017 4:00:00 PM,79785.0
2/26/2017 10:00:00 PM,2/26/2017 5:00:00 PM,84864.0
2/26/2017 11:00:00 PM,2/26/2017 6:00:00 PM,91477.0
2/27/2017 12:00:00 AM,2/26/2017 7:00:00 PM,90965.0
2/27/2017 1:00:00 AM,2/26/2017 8:00:00 PM,88630.0
2/27/2017 2:00:00 AM,2/26/2017 9:00:00 PM,86316.0
2/27/2017 3:00:00 AM,2/26/2017 10:00:00 PM,81832.0
2/27/2017 4:00:00 AM,2/26/2017 11:00:00 PM,77969.0
2/27/2017 5:00:00 AM,2/27/2017 12:00:00 AM,74861.0
2/27/2017 6:00:00 AM,2/27/2017 1:00:00 AM,73520.0
2/27/2017 7:00:00 AM,2/27/2017 2:00:00 AM,73371.0
2/27/2017 8:00:00 AM,2/27/2017 3:00:00 AM,73455.0
2/27/2017 9:00:00 AM,2/27/2017 4:00:00 AM,75844.0
2/27/2017 10:00:00 AM,2/27/2017 5:00:00 AM,81812.0
2/27/2017 11:00:00 AM,2/27/2017 6:00:00 AM,94010.0
2/27/2017 12:00:00 PM,2/27/2017 7:00:00 AM,95926.0
2/27/2017 1:00:00 PM,2/27/2017 8:00:00 AM,92978.0
2/27/2017 2:00:00 PM,2/27/2017 9:00:00 AM,89499.0
2/27/2017 3:00:00 PM,2/27/2017 10:00:00 AM,87933.0
2/27/2017 4:00:00 PM,2/27/2017 11:00:00 AM,86756.0
2/27/2017 5:00:00 PM,2/27/2017 12:00:00 PM,85961.0
2/27/2017 6:00:00 PM,2/27/2017 1:00:00 PM,85151.0
2/27/2017 7:00:00 PM,2/27/2017 2:00:00 PM,84062.0
2/27/2017 8:00:00 PM,2/27/2017 3:00:00 PM,83908.0
2/27/2017 9:00:00 PM,2/27/2017 4:00:00 PM,84153.0
2/27/2017 10:00:00 PM,2/27/2017 5:00:00 PM,86489.0
2/27/2017 11:00:00 PM,2/27/2017 6:00:00 PM,90232.0
2/28/2017 12:00:00 AM,2/27/2017 7:00:00 PM,90156.0
2/28/2017 1:00:00 AM,2/27/2017 8:00:00 PM,88927.0
2/28/2017 2:00:00 AM,2/27/2017 9:00:00 PM,85385.0
2/28/2017 3:00:00 AM,2/27/2017 10:00:00 PM,80123.0
2/28/2017 4:00:00 AM,2/27/2017 11:00:00 PM,74757.0
2/28/2017 5:00:00 AM,2/28/2017 12:00:00 AM,70129.0
2/28/2017 6:00:00 AM,2/28/2017 1:00:00 AM,68281.0
2/28/2017 7:00:00 AM,2/28/2017 2:00:00 AM,67334.0
2/28/2017 8:00:00 AM,2/28/2017 3:00:00 AM,66722.0
2/28/2017 9:00:00 AM,2/28/2017 4:00:00 AM,69263.0
2/28/2017 10:00:00 AM,2/28/2017 5:00:00 AM,76089.0
2/28/2017 11:00:00 AM,2/28/2017 6:00:00 AM,87668.0
2/28/2017 12:00:00 PM,2/28/2017 7:00:00 AM,90170.0
2/28/2017 1:00:00 PM,2/28/2017 8:00:00 AM,89171.0
2/28/2017 2:00:00 PM,2/28/2017 9:00:00 AM,88597.0
2/28/2017 3:00:00 PM,2/28/2017 10:00:00 AM,87613.0
2/28/2017 4:00:00 PM,2/28/2017 11:00:00 AM,86603.0
2/28/2017 5:00:00 PM,2/28/2017 12:00:00 PM,85704.0
2/28/2017 6:00:00 PM,2/28/2017 1:00:00 PM,85049.0
2/28/2017 7:00:00 PM,2/28/2017 2:00:00 PM,84031.0
2/28/2017 8:00:00 PM,2/28/2017 3:00:00 PM,82930.0
2/28/2017 9:00:00 PM,2/28/2017 4:00:00 PM,83333.0
2/28/2017 10:00:00 PM,2/28/2017 5:00:00 PM,86218.0
2/28/2017 11:00:00 PM,2/28/2017 6:00:00 PM,90516.0
3/1/2017 12:00:00 AM,2/28/2017 7:00:00 PM,90192.0
3/1/2017 1:00:00 AM,2/28/2017 8:00:00 PM,87497.0
3/1/2017 2:00:00 AM,2/28/2017 9:00:00 PM,83153.0
3/1/2017 3:00:00 AM,2/28/2017 10:00:00 PM,76131.0
3/1/2017 4:00:00 AM,2/28/2017 11:00:00 PM,70747.0
3/1/2017 5:00:00 AM,3/1/2017 12:00:00 AM,65095.0
3/1/2017 6:00:00 AM,3/1/2017 1:00:00 AM,62911.0
3/1/2017 7:00:00 AM,3/1/2017 2:00:00 AM,61273.0
3/1/2017 8:00:00 AM,3/1/2017 3:00:00 AM,61401.0
3/1/2017 9:00:00 AM,3/1/2017 4:00:00 AM,63817.0
3/1/2017 10:00:00 AM,3/1/2017 5:00:00 AM,69031.0
3/1/2017 11:00:00 AM,3/1/2017 6:00:00 AM,81465.0
