datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
1/1/2016 5:00:00 AM,1/1/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.32,20.477209,0.204261,-0.047052,True,1
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.28,19.423133,0.219547,-0.076414,True,1
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,17.07,17.244261,0.232292,-0.058031,True,1
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,16.89,17.047802,0.224376,-0.066574,True,1
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.37,17.596576,0.277783,-0.051207,True,1
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,18.68,19.122908,0.472230,-0.029322,True,1
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,19.99,21.403117,1.392960,0.020157,True,1
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,21.37,22.582485,1.190125,0.022360,True,1
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.77,23.351302,1.563362,0.017940,True,1
1/1/2016 2:00:00 PM,1/1/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,22.69,24.235039,1.514637,0.030402,True,1
1/1/2016 3:00:00 PM,1/1/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,22.92,24.260725,1.305028,0.035697,True,1
1/1/2016 4:00:00 PM,1/1/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.39,23.537255,1.133572,0.013683,True,1
1/1/2016 5:00:00 PM,1/1/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,21.50,22.840716,1.334210,0.006506,True,1
1/1/2016 6:00:00 PM,1/1/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,21.07,22.156267,1.045098,0.041169,True,1
1/1/2016 7:00:00 PM,1/1/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,21.04,21.872167,0.822462,0.009705,True,1
1/1/2016 8:00:00 PM,1/1/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.17,21.989974,0.811823,0.008151,True,1
1/1/2016 9:00:00 PM,1/1/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,23.34,24.492674,1.032361,0.120313,True,1
1/1/2016 10:00:00 PM,1/1/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,29.27,31.436666,1.908763,0.257903,True,1
1/1/2016 11:00:00 PM,1/1/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,28.64,29.929033,1.115963,0.173070,True,1
1/2/2016 12:00:00 AM,1/1/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,27.27,28.326200,0.964457,0.091743,True,1
1/2/2016 1:00:00 AM,1/1/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,26.39,27.284707,0.825720,0.068987,True,1
1/2/2016 2:00:00 AM,1/1/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.24,26.050926,0.750476,0.060450,True,1
1/2/2016 3:00:00 AM,1/1/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.49,23.188481,0.709015,-0.010534,True,1
1/2/2016 4:00:00 AM,1/1/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.32,21.799321,0.471489,0.007832,True,1
1/2/2016 5:00:00 AM,1/2/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.75,22.077482,0.275713,0.051769,True,1
1/2/2016 6:00:00 AM,1/2/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.17,21.668277,0.443532,0.054745,True,1
1/2/2016 7:00:00 AM,1/2/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.95,21.603881,0.583927,0.069954,True,1
1/2/2016 8:00:00 AM,1/2/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,20.97,21.626547,0.589141,0.067406,True,1
1/2/2016 9:00:00 AM,1/2/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.85,21.599455,0.650207,0.099248,True,1
1/2/2016 10:00:00 AM,1/2/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.84,23.042994,1.076525,0.126469,True,1
1/2/2016 11:00:00 AM,1/2/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,22.90,25.749828,2.675689,0.174139,True,1
1/2/2016 12:00:00 PM,1/2/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,26.13,30.010090,3.685244,0.194846,True,1
1/2/2016 1:00:00 PM,1/2/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.16,31.148912,3.778458,0.210454,True,1
1/2/2016 2:00:00 PM,1/2/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,26.59,29.209631,2.473592,0.146039,True,1
1/2/2016 3:00:00 PM,1/2/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,26.50,29.122200,2.473344,0.148856,True,1
1/2/2016 4:00:00 PM,1/2/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.99,26.585231,1.467403,0.127828,True,1
1/2/2016 5:00:00 PM,1/2/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,23.49,24.968097,1.371188,0.106909,True,1
1/2/2016 6:00:00 PM,1/2/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,21.99,23.272685,1.207038,0.075647,True,1
1/2/2016 7:00:00 PM,1/2/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,21.54,22.594098,0.975626,0.078472,True,1
1/2/2016 8:00:00 PM,1/2/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.63,22.658633,0.940281,0.088352,True,1
1/2/2016 9:00:00 PM,1/2/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,23.05,24.551300,1.400827,0.100473,True,1
1/2/2016 10:00:00 PM,1/2/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,30.17,33.074900,2.682315,0.222585,True,1
1/2/2016 11:00:00 PM,1/2/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,29.63,32.231215,2.453502,0.147713,True,1
1/3/2016 12:00:00 AM,1/2/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,28.82,31.196447,2.228272,0.148175,True,1
1/3/2016 1:00:00 AM,1/2/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,27.61,29.970920,2.213210,0.147710,True,1
1/3/2016 2:00:00 AM,1/2/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,26.64,28.615916,1.846714,0.129202,True,1
1/3/2016 3:00:00 AM,1/2/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,23.12,25.276137,2.077927,0.078210,True,1
1/3/2016 4:00:00 AM,1/2/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.70,22.947015,1.193837,0.053178,True,1
1/3/2016 5:00:00 AM,1/3/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.83,22.414757,0.431600,0.153157,True,1
1/3/2016 6:00:00 AM,1/3/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.97,21.736085,0.632064,0.134021,True,1
1/3/2016 7:00:00 AM,1/3/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.08,21.254424,1.043949,0.130475,True,1
1/3/2016 8:00:00 AM,1/3/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,20.00,21.249205,1.100204,0.149001,True,1
1/3/2016 9:00:00 AM,1/3/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.16,21.515493,1.188146,0.167347,True,1
1/3/2016 10:00:00 AM,1/3/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.92,22.663584,1.543426,0.200158,True,1
1/3/2016 11:00:00 AM,1/3/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,21.43,24.130664,2.503995,0.196669,True,1
1/3/2016 12:00:00 PM,1/3/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,25.11,29.357143,3.978896,0.268247,True,1
1/3/2016 1:00:00 PM,1/3/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,24.92,29.648975,4.465960,0.263015,True,1
1/3/2016 2:00:00 PM,1/3/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,23.75,26.430313,2.463812,0.216501,True,1
1/3/2016 3:00:00 PM,1/3/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,22.73,24.699047,1.826043,0.143004,True,1
1/3/2016 4:00:00 PM,1/3/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.98,23.774963,1.659058,0.135905,True,1
1/3/2016 5:00:00 PM,1/3/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,21.57,23.844131,2.208926,0.065205,True,1
1/3/2016 6:00:00 PM,1/3/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,21.38,23.256670,1.834063,0.042607,True,1
1/3/2016 7:00:00 PM,1/3/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,21.35,23.315458,1.925788,0.039670,True,1
1/3/2016 8:00:00 PM,1/3/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.46,23.333677,1.817704,0.055973,True,1
1/3/2016 9:00:00 PM,1/3/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,22.39,24.438308,1.871009,0.177299,True,1
1/3/2016 10:00:00 PM,1/3/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,36.65,39.971442,3.004640,0.316802,True,1
1/3/2016 11:00:00 PM,1/3/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,31.28,34.235953,2.711750,0.244203,True,1
1/4/2016 12:00:00 AM,1/3/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,30.00,32.980549,2.766289,0.214260,True,1
1/4/2016 1:00:00 AM,1/3/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,28.94,31.747864,2.592486,0.215378,True,1
1/4/2016 2:00:00 AM,1/3/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.70,27.948555,2.027571,0.220984,True,1
1/4/2016 3:00:00 AM,1/3/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.98,24.779707,1.610290,0.189417,True,1
1/4/2016 4:00:00 AM,1/3/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.90,23.617899,1.560582,0.157317,True,1
1/4/2016 5:00:00 AM,1/4/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,22.26,23.936444,1.546797,0.129647,True,1
1/4/2016 6:00:00 AM,1/4/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.27,22.914002,1.525345,0.118657,True,1
1/4/2016 7:00:00 AM,1/4/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,21.24,22.942495,1.556046,0.146449,True,1
1/4/2016 8:00:00 AM,1/4/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,21.79,23.718335,1.771159,0.157176,True,1
1/4/2016 9:00:00 AM,1/4/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,22.50,24.882519,2.189168,0.193351,True,1
1/4/2016 10:00:00 AM,1/4/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,25.78,30.444587,4.427731,0.236856,True,1
1/4/2016 11:00:00 AM,1/4/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,32.74,39.020820,6.043144,0.237676,True,1
1/4/2016 12:00:00 PM,1/4/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,37.85,46.363952,8.135840,0.378112,True,1
1/4/2016 1:00:00 PM,1/4/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,33.98,40.437784,6.112780,0.345004,True,1
1/4/2016 2:00:00 PM,1/4/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.92,34.909469,3.777964,0.211505,True,1
1/4/2016 3:00:00 PM,1/4/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,32.28,35.641312,3.203539,0.157773,True,1
1/4/2016 4:00:00 PM,1/4/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,29.70,32.395470,2.623023,0.072447,True,1
1/4/2016 5:00:00 PM,1/4/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,27.95,29.909901,1.920707,0.039194,True,1
1/4/2016 6:00:00 PM,1/4/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,27.45,29.131160,1.647612,0.033548,True,1
1/4/2016 7:00:00 PM,1/4/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,27.06,28.706032,1.603842,0.042190,True,1
1/4/2016 8:00:00 PM,1/4/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,27.27,28.914248,1.571875,0.072373,True,1
1/4/2016 9:00:00 PM,1/4/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,32.04,35.002613,2.693135,0.269478,True,1
1/4/2016 10:00:00 PM,1/4/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,53.66,62.191458,7.907669,0.623789,True,1
1/4/2016 11:00:00 PM,1/4/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,48.34,54.947769,6.117511,0.490258,True,1
1/5/2016 12:00:00 AM,1/4/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,44.06,51.318243,6.795850,0.462393,True,1
1/5/2016 1:00:00 AM,1/4/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,40.56,45.431927,4.400520,0.471407,True,1
1/5/2016 2:00:00 AM,1/4/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,35.58,39.116511,3.228934,0.307577,True,1
1/5/2016 3:00:00 AM,1/4/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,30.06,33.838712,3.598434,0.180278,True,1
1/5/2016 4:00:00 AM,1/4/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.96,29.773352,2.672306,0.141046,True,1
1/5/2016 5:00:00 AM,1/5/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,28.60,32.084069,3.079173,0.404896,True,1
1/5/2016 6:00:00 AM,1/5/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,28.66,32.265057,3.226630,0.378427,True,1
1/5/2016 7:00:00 AM,1/5/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,28.25,31.727209,3.125785,0.351424,True,1
1/5/2016 8:00:00 AM,1/5/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,29.10,33.426510,3.927831,0.398679,True,1
1/5/2016 9:00:00 AM,1/5/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,30.30,35.472323,4.746161,0.426162,True,1
1/5/2016 10:00:00 AM,1/5/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,38.50,44.992351,5.924005,0.568346,True,1
1/5/2016 11:00:00 AM,1/5/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,55.51,68.761726,12.482401,0.769325,True,1
1/5/2016 12:00:00 PM,1/5/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,65.26,79.885700,13.775230,0.850470,True,1
1/5/2016 1:00:00 PM,1/5/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,51.54,61.267832,8.952692,0.775140,True,1
1/5/2016 2:00:00 PM,1/5/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,40.92,45.916744,4.516997,0.479747,True,1
1/5/2016 3:00:00 PM,1/5/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,37.16,41.246488,3.705404,0.381084,True,1
1/5/2016 4:00:00 PM,1/5/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,35.11,37.969459,2.469371,0.390088,True,1
1/5/2016 5:00:00 PM,1/5/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,31.22,33.644654,2.187771,0.236883,True,1
1/5/2016 6:00:00 PM,1/5/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,30.36,32.600262,2.022713,0.217549,True,1
1/5/2016 7:00:00 PM,1/5/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,29.08,31.229829,1.959128,0.190701,True,1
1/5/2016 8:00:00 PM,1/5/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.87,31.107726,2.024135,0.213591,True,1
1/5/2016 9:00:00 PM,1/5/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,31.95,34.766349,2.380542,0.435807,True,1
1/5/2016 10:00:00 PM,1/5/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,47.52,54.858162,6.401149,0.937013,True,1
1/5/2016 11:00:00 PM,1/5/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,47.20,53.353684,5.232767,0.920917,True,1
1/6/2016 12:00:00 AM,1/5/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,42.89,49.349419,5.689610,0.769809,True,1
1/6/2016 1:00:00 AM,1/5/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,40.66,46.634234,5.265559,0.708675,True,1
1/6/2016 2:00:00 AM,1/5/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,36.76,41.114029,3.824569,0.529460,True,1
1/6/2016 3:00:00 AM,1/5/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,31.61,34.244476,2.214900,0.419576,True,1
1/6/2016 4:00:00 AM,1/5/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,29.58,32.270907,2.330243,0.360664,True,1
1/6/2016 5:00:00 AM,1/6/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,33.89,40.043242,5.594548,0.558694,True,1
1/6/2016 6:00:00 AM,1/6/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,33.91,40.186264,5.703006,0.573258,True,1
1/6/2016 7:00:00 AM,1/6/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,33.18,40.142794,6.443643,0.519151,True,1
1/6/2016 8:00:00 AM,1/6/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,32.62,39.499524,6.362471,0.517053,True,1
1/6/2016 9:00:00 AM,1/6/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,34.06,40.778262,6.086635,0.631627,True,1
1/6/2016 10:00:00 AM,1/6/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,40.72,51.253175,9.795298,0.737877,True,1
1/6/2016 11:00:00 AM,1/6/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,61.28,77.634926,14.936658,1.418268,True,1
1/6/2016 12:00:00 PM,1/6/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,65.77,81.039135,14.060844,1.208291,True,1
1/6/2016 1:00:00 PM,1/6/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,46.06,54.801321,7.663628,1.077693,True,1
1/6/2016 2:00:00 PM,1/6/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,41.08,46.142342,4.239503,0.822839,True,1
1/6/2016 3:00:00 PM,1/6/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,36.11,39.150957,2.395865,0.645092,True,1
1/6/2016 4:00:00 PM,1/6/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,32.47,35.023439,2.091875,0.461564,True,1
1/6/2016 5:00:00 PM,1/6/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,29.87,32.282491,2.001618,0.410873,True,1
1/6/2016 6:00:00 PM,1/6/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,29.40,31.605203,1.808414,0.396789,True,1
1/6/2016 7:00:00 PM,1/6/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,28.39,30.494813,1.719419,0.385394,True,1
1/6/2016 8:00:00 PM,1/6/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.20,30.460843,1.878223,0.382620,True,1
1/6/2016 9:00:00 PM,1/6/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,29.75,32.264436,1.971223,0.543213,True,1
1/6/2016 10:00:00 PM,1/6/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,41.73,46.554507,3.834315,0.990192,True,1
1/6/2016 11:00:00 PM,1/6/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,42.24,46.988711,3.869874,0.878837,True,1
1/7/2016 12:00:00 AM,1/6/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,38.22,43.362943,4.383370,0.759573,True,1
1/7/2016 1:00:00 AM,1/6/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,35.82,39.849181,3.375189,0.653992,True,1
1/7/2016 2:00:00 AM,1/6/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,32.77,36.070665,2.751954,0.548711,True,1
1/7/2016 3:00:00 AM,1/6/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,28.97,31.679400,2.282399,0.427001,True,1
1/7/2016 4:00:00 AM,1/6/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.90,29.141342,1.844474,0.396868,True,1
1/7/2016 5:00:00 AM,1/7/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,25.94,28.853404,2.405333,0.508071,True,1
1/7/2016 6:00:00 AM,1/7/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,24.96,27.856441,2.449052,0.447389,True,1
1/7/2016 7:00:00 AM,1/7/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,24.62,27.713408,2.677875,0.415533,True,1
1/7/2016 8:00:00 AM,1/7/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,24.72,28.011174,2.838289,0.452885,True,1
1/7/2016 9:00:00 AM,1/7/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,25.31,29.185619,3.387677,0.487942,True,1
1/7/2016 10:00:00 AM,1/7/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,31.81,39.487597,6.956203,0.721394,True,1
1/7/2016 11:00:00 AM,1/7/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,43.00,55.896329,12.039158,0.857171,True,1
1/7/2016 12:00:00 PM,1/7/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,46.12,55.714991,8.704594,0.890397,True,1
1/7/2016 1:00:00 PM,1/7/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,33.38,38.421041,4.443009,0.598032,True,1
1/7/2016 2:00:00 PM,1/7/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,31.75,35.119392,2.846062,0.523330,True,1
1/7/2016 3:00:00 PM,1/7/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,29.74,31.979792,1.788014,0.451778,True,1
1/7/2016 4:00:00 PM,1/7/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.57,30.497758,1.530265,0.397493,True,1
1/7/2016 5:00:00 PM,1/7/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,26.81,28.688623,1.575776,0.302847,True,1
1/7/2016 6:00:00 PM,1/7/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,26.24,28.262831,1.720771,0.302060,True,1
1/7/2016 7:00:00 PM,1/7/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,25.74,27.591418,1.585119,0.266299,True,1
1/7/2016 8:00:00 PM,1/7/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,25.87,27.993489,1.833051,0.290438,True,1
1/7/2016 9:00:00 PM,1/7/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,27.12,28.986788,1.451429,0.415359,True,1
1/7/2016 10:00:00 PM,1/7/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,33.43,37.242368,3.186650,0.625718,True,1
1/7/2016 11:00:00 PM,1/7/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,32.28,35.724298,2.925650,0.518648,True,1
1/8/2016 12:00:00 AM,1/7/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,30.95,33.893191,2.440273,0.502918,True,1
1/8/2016 1:00:00 AM,1/7/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,29.98,32.726846,2.246452,0.500394,True,1
1/8/2016 2:00:00 AM,1/7/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,27.56,29.956309,1.975131,0.421178,True,1
1/8/2016 3:00:00 AM,1/7/2016 10:00:00 PM,1,PJM-RTO,,,ZONE,,24.43,26.371186,1.593308,0.347878,True,1
1/8/2016 4:00:00 AM,1/7/2016 11:00:00 PM,1,PJM-RTO,,,ZONE,,22.57,24.299030,1.377955,0.351075,True,1
1/8/2016 5:00:00 AM,1/8/2016 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.22,21.905194,1.358186,0.327008,True,1
1/8/2016 6:00:00 AM,1/8/2016 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.57,21.237699,1.332551,0.335148,True,1
1/8/2016 7:00:00 AM,1/8/2016 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.65,20.967004,2.008404,0.308600,True,1
1/8/2016 8:00:00 AM,1/8/2016 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.97,21.272782,1.993502,0.309280,True,1
1/8/2016 9:00:00 AM,1/8/2016 4:00:00 AM,1,PJM-RTO,,,ZONE,,19.65,22.359833,2.402675,0.307158,True,1
1/8/2016 10:00:00 AM,1/8/2016 5:00:00 AM,1,PJM-RTO,,,ZONE,,22.87,26.313337,3.002971,0.440366,True,1
1/8/2016 11:00:00 AM,1/8/2016 6:00:00 AM,1,PJM-RTO,,,ZONE,,27.61,33.520829,5.311592,0.599237,True,1
1/8/2016 12:00:00 PM,1/8/2016 7:00:00 AM,1,PJM-RTO,,,ZONE,,29.47,35.460708,5.499006,0.491702,True,1
1/8/2016 1:00:00 PM,1/8/2016 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.83,30.404361,2.162597,0.411764,True,1
1/8/2016 2:00:00 PM,1/8/2016 9:00:00 AM,1,PJM-RTO,,,ZONE,,27.91,30.191133,1.953684,0.327449,True,1
1/8/2016 3:00:00 PM,1/8/2016 10:00:00 AM,1,PJM-RTO,,,ZONE,,27.19,28.672498,1.253795,0.228703,True,1
1/8/2016 4:00:00 PM,1/8/2016 11:00:00 AM,1,PJM-RTO,,,ZONE,,26.22,27.795187,1.351002,0.224185,True,1
1/8/2016 5:00:00 PM,1/8/2016 12:00:00 PM,1,PJM-RTO,,,ZONE,,24.92,26.431805,1.357825,0.153980,True,1
1/8/2016 6:00:00 PM,1/8/2016 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.32,25.625339,1.141376,0.163963,True,1
1/8/2016 7:00:00 PM,1/8/2016 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.42,24.699845,1.107664,0.172181,True,1
1/8/2016 8:00:00 PM,1/8/2016 3:00:00 PM,1,PJM-RTO,,,ZONE,,23.37,24.491980,0.924574,0.197406,True,1
1/8/2016 9:00:00 PM,1/8/2016 4:00:00 PM,1,PJM-RTO,,,ZONE,,24.64,25.884333,1.037491,0.206842,True,1
1/8/2016 10:00:00 PM,1/8/2016 5:00:00 PM,1,PJM-RTO,,,ZONE,,28.20,30.573726,1.914025,0.459701,True,1
1/8/2016 11:00:00 PM,1/8/2016 6:00:00 PM,1,PJM-RTO,,,ZONE,,28.05,29.943940,1.493764,0.400176,True,1
1/9/2016 12:00:00 AM,1/8/2016 7:00:00 PM,1,PJM-RTO,,,ZONE,,26.25,27.687811,1.081284,0.356527,True,1
1/9/2016 1:00:00 AM,1/8/2016 8:00:00 PM,1,PJM-RTO,,,ZONE,,25.03,26.405056,1.083387,0.291669,True,1
1/9/2016 2:00:00 AM,1/8/2016 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.99,24.207572,1.049232,0.168340,True,1
