load
84967.798
83741.292
82779.153
82911.919
84780.556
89320.429
90292.731
89157.18
87431.97
84825.803
81266.181
77260.282
73912.791
71194.857
69452.29
68748.515
68685.412
69754.467
72059.019
75061.677
77846.2
80900.237
82721.483
83834.356
84520.111
84834.532
84964.611
85980.909
89113.347
95368.926
99024.252
99269.131
98706.179
96345.188
92616.787
88785.388
86432.204
85710.624
86034.664
87331.788
90729.959
97042.209
107059.702
113324.063
112671.545
110742.327
108994.523
107173.67
105559.424
104185.766
102980.474
103031.884
105633.385
112948.33
115978.421
115433.602
113836.746
110194.531
104703.635
99368.516
95487.738
93306.774
92267.714
92198.408
94283.677
99282.618
107666.742
112595.188
111262.016
109751.305
108459.541
107335.323
106347.107
105717.934
104679.875
104044.984
106300.249
112650.192
115986.55
115682.607
114632.689
111274.116
106425.908
101467.413
98917.4
97814.058
97737.043
98597.151
101481.932
107510.13
116333.49
121434.3
120364.492
117679.349
115240.564
112169.12
110860.893
109144.794
108143.81
108433.679
111262.35
117331.284
120038.747
119079.865
117095.307
113137.185
107182.738
101336.01
97067.309
94810.284
93437.658
93079.227
94830.206
99780.926
108160.898
112638.389
110611.168
107245.782
104067.468
100706.584
97923.827
95728.703
94168.611
93379.368
94804.715
100550.348
103913.882
103422.418
101985.165
98419.916
92930.056
87298.061
83315.132
81324.382
80609.92
80920.155
83165.691
88833.935
97867.12
103069.352
102265.53
100217.171
98353.528
96333.226
94829.264
94384.147
94202.433
94256.219
96109.911
99868.314
99801.198
97663.208
95688.986
92210.284
87875.77
82787.841
78653.205
76276.641
74972.74
74492.579
75145.28
77127.067
80345.123
84506.924
87933.388
89746.357
90085.237
89234.449
88560.948
87745.912
87492.065
87694.741
89472.91
93990.092
95955.618
95069.028
93946.883
91857.289
88754.373
85072.33
81576.933
79640.028
78671.548
78345.541
78897.097
80411.497
83081.519
86748.727
90353.371
93389.998
95206.831
96215.504
96960.569
97018.533
96658.026
96831.003
98965.36
104269.57
107444.476
106700.28
106464.218
104051.585
101063.729
97638.154
95098.317
94070.998
94261.037
95611.944
98805.172
104236.992
111276.629
117048.201
119114.609
119302.226
118773.633
117479.519
116227.909
115027.261
114197.29
114471.613
117334.208
124597.583
128701.06
128313.012
126939.215
123656.439
118237.655
113442.977
110321.299
109049.839
108823.975
109413.516
111529.469
116718.062
124946.023
129775.104
128412.782
125467.895
123101.364
120298.89
117834.061
115859.603
113891.68
113451.565
115908.333
122710.245
126719.281
126588.703
125356.964
121917.634
116320.917
110869.245
107407.657
105749.585
104960.887
105247.779
107209.098
111885.685
119905.794
123852.954
122264.881
120127.514
117800.525
114903.59
112900.717
111550.102
110434.079
110363.377
112278.007
117294.12
119881.306
119015.676
117218.264
113265.933
107348.646
101744.723
97997.493
96528.381
96136.067
96835.83
99367.764
104428.85
113111.063
118289.022
117499.447
115070.983
112697.77
110205.164
107896.524
106109.397
104785.956
104276.978
106424.377
112638.331
116847.046
116871.891
115795.071
112674.89
107746.042
102418.609
98908.655
97525.862
96924.433
97419.728
99488.207
104376.021
111736.363
116690.215
117059.053
117072.928
116791.26
116165.324
115531.451
115216.148
114631.716
114320.671
115468.277
119555.969
120450.305
118447.486
115863.258
112357.815
107372.947
102360.113
98965.691
97012.821
95917.351
95510.4
96100.508
97281.758
99609.202
102589.534
104902.188
107528.467
108994.958
109014.687
108160.687
106854.908
105616.287
105464.323
106694.253
110985.854
113504.172
111820.853
109544.543
106385.163
102631.478
98344.23
94930.996
93302.161
92727.421
92809.128
93823.311
95775.7
98476.308
101189.407
102444.789
101773.766
99769.674
97585.592
95557.102
93388.008
91988.028
91750.16
94214.34
101555.621
106804.932
107517.435
106182.531
103325.47
99423.966
95810.097
93267.777
92450.993
92784.292
93885.273
96314.052
101375.659
108728.073
113647.427
113749.102
110858.622
107747.809
104388.131
101640.222
99525.178
98134.526
97569.034
99711.855
105935.698
109576.408
108559.15
106371.477
102422.1
96743.706
91447.345
87814.2
85762.537
84880.664
84850.664
86593.718
90983.326
98251.797
103174.221
103867.614
103237.363
102039.709
100610.21
99325.15
98400.659
98008.46
98126.858
99419.866
104057.604
106009.714
104711.605
102646.13
98453.862
93012.304
87560.824
83703.632
81866.282
81039.191
81203.108
83333.312
88455.845
96945.534
102874.712
103530.594
103598.189
103213.344
101358.877
99649.035
98319.164
96974.92
96720.973
98567.973
104175.228
108726.402
108858.659
107824.553
104781.971
99758.555
95081.244
92139.908
90936.991
90679.542
91469.623
93967.768
99692.686
108784.572
114255.151
112739.936
109128.109
105318.736
101867.287
99068.127
97182.78
96157.133
95982.045
97689.374
102843.655
106412.535
105967.983
104566.133
100988.833
95564.803
90061.547
86353.991
84333.55
83683.952
84241.93
86676.91
92003.763
100836.785
106137.214
105805.824
104765.109
103913.75
102296.999
100879.298
99671.213
98326.572
97700.83
98945.614
103424.352
107331.17
106804.172
105250.894
102805.96
98885.872
94216.23
90767.575
88617.615
87663.863
87576.614
88427.003
90713.692
94526.839
98063.502
98864.713
97079.147
94470.144
91390.646
88238.785
85268.213
83131.19
82461.765
83607.233
88434.005
93291.07
93067.306
91986.416
89754.656
86396.665
82394.733
79118.492
77045.578
75835.716
75385.368
75846.537
77256.152
79533.187
82068.986
83916.122
83643.409
82082.925
80647.832
79654.668
78398.891
77390.6
77517.636
79404.302
84470.672
89261.785
88988.784
87583.129
84544.017
80346.18
75880.204
72553.111
71035.671
70464.3
70886.092
72941.557
78716.386
88003.58
93517.25
93246.477
92309.208
91806.162
90844.284
89909.607
89420.047
88740.239
88435.318
89499.04
93272.44
97623.264
97719.539
96078.308
92567.621
87594.975
82673.198
79085.094
77429.753
76832.688
77386.322
79762.513
85535.911
95345.876
100469.985
99172.804
96791.768
94702.456
93148.274
91546.178
90575.107
89700.212
89223.198
90747.25
95388.83
99332.542
98844.61
97039.237
93408.366
87837.754
82124.833
77679.869
75133.251
73954.206
73592.072
75271.746
80216.529
88968.205
93870.09
93637.57
93302.48
92997.773
92734.55
92006.121
91736.947
90752.233
90231.839
91118.895
94324.204
97219.226
96294.116
94466.003
90617.733
85409.754
80027.653
76067.341
73804.902
72774.437
72953.405
74603.256
79862.09
88860.264
94689.032
95215.38
95390.686
95661.138
95241.237
94833.93
94351.208
93842.414
93664.668
95429.538
99366.869
102575.267
102302.306
100803.988
97457.214
92308.925
87200.94
83609.472
81788.367
81579.788
82286.804
84588.812
90335.627
99816.949
105375.973
105495.094
104508.539
102982.694
100439.149
97950.195
95958.76
94231.118
93239.032
94072.449
98371.685
102966.679
102454.033
101334.833
99182.539
95419.663
90859.624
87432.17
85806.254
84931.361
84959.339
86190.989
88716.923
92510.185
96194.938
97908.573
96659.583
94259.877
91558.163
88914.156
86265.351
84202.26
83255.037
84336.389
88801.638
94435.768
95231.703
94573.085
93002.096
90224.505
86950.233
83976.857
82361.68
81706.756
81749.049
82506.171
84387.646
87197.173
89768.587
91559.341
91429.677
89570.745
87897.522
86739.852
85389.898
84587.872
84667.092
86374.037
90503.648
93571.064
92292.974
91522.041
90174.514
87655.125
84548.489
80861.292
79233.276
78856.967
79558.792
81901.878
87746.865
97244.136
102709.874
102107.773
100600.531
99693.437
98256.128
97135.985
96379.862
95947.534
96539.614
98456.507
102576
106464.052
106198.126
104447.437
100866.054
95197.155
89887.759
86538.791
84806.067
84326.386
84580.574
86912.662
92379.823
101108.679
106653.975
107188.198
107244.263
107208.013
106360.73
105593.139
105197.626
104766.589
104860.193
106390.851
110318.355
114071.122
113758.828
111761.746
108129.619
102299.842
97032.745
93628.819
92231.096
91725.978
92391.571
94456.779
99913.407
108569.187
113610.467
113591.042
112225.332
110705.061
108588.07
106997.351
106450.572
105665.031
106120.342
108160.949
112880.963
117896.802
118227.695
117025.156
114050.109
108646.717
103764.398
100658.069
99299.977
99020.716
99772.813
102191.028
108072.908
117256.891
121233.688
119675.628
117253.321
115637.755
113542.267
111690.774
110283.214
108758.388
108143.451
109650.832
114423.856
120481.608
121238.696
120412.886
117450.825
112159.132
107195.179
103519.218
101985.587
101540.759
101928.275
104095.604
109406.642
117375.817
121307.324
119730.093
117366.622
115431.351
113019.707
111162.254
110121.209
109474.512
109516.287
110804.148
113644.342
116991.953
116379.667
114929.869
112113.305
107802.864
103443.037
100367.567
98807.216
98438.781
98880.454
100548.029
103066.157
106917.621
110210.478
112274.771
113289.958
112814.155
111311.53
109739.756
108183.271
107018.783
107088.261
108941.448
113539.709
119784.341
120759.913
120268.032
118601.433
115922.982
112543.087
109770.719
108501.698
108146.637
108319.758
108970.16
110598.407
113197.942
114906.487
115053.907
113874.572
111755.499
109426.391
107506.46
105286.463
103807.631
103958.151
106783.354
112197.552
117169.723
117652.738
116301.816
113338.065
109325.168
105171.567
102245.347
100803.721
100264.537
100182.097
101966.774
105264.187
110617.047
114211.667
115949.783
117529.739
118414.787
118033.804
116911.905
115702.431
114211.37
113152.133
113544.78
116120.745
118356.645
116796.305
113465.442
108581.063
102628.116
96719.292
92477.244
90219.462
88993.446
88773.105
89990.959
93723.399
99578.722
103331.102
104429.197
104631.414
104657.289
103784.23
102238.718
100649.651
98924.288
97720.434
98373.278
101838.718
106072.92
106263.373
104525.216
101155.394
95667.929
90146.732
86371.505
84527.859
83759.28
84100.533
86149.332
91614.276
100536.775
104943.83
104268.826
103026.58
101787.57
100182.399
98863.108
98043.413
97051.148
96649.75
97926.631
101636.997
106331.851
107059.132
105720.429
102456.306
97131.578
92039.616
88526.52
86799.255
86277.461
87049.489
89560.566
95254.502
104867.353
109282.069
107573.929
104718.472
102433.845
100047.069
98093.763
96360.457
94894.933
94264.182
95935.408
100244.751
106965.282
108395.432
107710.352
104805.152
99898.238
94444.569
91094.078
89662.542
89256.367
89834.161
92060.809
97575.114
106380.611
109944.306
107874.858
105348.733
103024.846
100208.195
97817.041
95945.408
94053.85
92893.945
93771.382
96322.13
99655.859
99053.624
97031.007
93701.96
88882.654
83587.17
79252.389
76591.552
75184.358
74421.736
74732.354
76255.667
79231.223
81588.662
83463.477
84017.839
83274.427
81402.017
79451.544
77732.592
75928.159
74625.402
74732.931
76569.021
81415.809
82342.47
81278.453
79409.019
76292.477
72767.522
69498.062
67596.794
66699.121
66534.753
67027.283
68519.541
71060.86
73344.47
75908.89
77650.855
78141.101
78591.803
78349.992
77352.045
76671.304
77004.17
78477.968
81936.81
86494.651
87582.016
86247.066
83152.704
79261.281
75508.597
72642.493
71405.832
71292.885
72132.986
74817.933
80788.842
90726.558
95220.34
94580.023
93399.202
91957.429
91023.614
89138.549
87864.598
86773.386
86165.702
86956.786
90295.711
96325.944
97662.684
96105.36
92885.519
87648.202
82479.932
79016.304
77069.539
76461.553
76814.345
78908.218
84312.417
93382.378
98084.437
98196.484
97696.44
97051.512
95990.819
95137.348
94465.313
93456.641
93023.332
93868.17
96510.151
100279.183
100575.501
98713.384
94673.48
88845.508
83348.845
79207.71
77067.754
76193.328
76299.783
78244.468
83305.469
91963.224
96716.323
97050.892
96829.378
96783.107
96146.756
95203.658
94107.462
92881.976
92364.638
93023.394
94897.491
97126.969
96574.053
94283.195
90444.015
84983.661
79680.391
75960.022
74100.579
73459.277
73751.789
75873.462
81464.159
90603.52
95562.668
96453.181
96897.879
97393.72
97240.162
96706.799
97080.164
96878.859
97071.529
98153.766
100862.646
104907.495
105128.57
103290.701
99599.461
94375.082
89111.356
85287.81
83420.078
82836.4
83383.462
85392.87
90714.86
99543.639
103417.142
102801.27
101734.196
100774.098
99484.23
97927.121
96568.851
95188.492
94401.486
95279.234
98065.261
102619.572
103066.083
101846.558
99157.582
95355.326
90762.415
87082.821
85136.746
84128.92
83945.575
84951.382
87161.12
90506.648
92816.382
93646.624
92602.283
90859.301
88488.878
85928.951
83130.711
81005.392
79733.774
80331.941
82971.67
88741.186
91013.829
90712.434
89093.564
86153.478
82643.099
79454.539
77714.641
76850.567
76597.587
77130.673
78665.822
80804.788
82027.176
82115.821
80771.077
78893.986
76994.359
75351.198
73838.402
72513.844
72362.119
73474.856
76312.434
81994.111
84434.683
83465.156
80690.299
76809.569
72828.064
69970.634
68323.98
67795.251
68200.578
70646.675
76248.433
85330.553
90081.039
90784.416
90689.329
90507.738
89495.742
87386.978
86051.567
84535.458
83358.817
83685.222
85860.636
91165.559
93229.772
91973.597
88690.07
83921.446
79148.842
75898.648
74584.123
74158.177
74820.321
77376.987
83387.503
92648.429
95999.047
94142.447
91625.125
90033.718
88661.693
87639.486
86991.901
86288.9
86034.878
86953.193
89562.44
93993.061
95211.646
93663.177
90172.996
85059.894
79674.468
76126.168
74406.004
73794.223
74213.154
76252.937
81981.835
91467.641
96378.015
96988.203
96698.151
96354.671
95621.293
94651.034
93861.566
92887.013
92259.417
93374.15
96615.642
102700.181
105178.226
104402.186
101220.464
95978.842
91124.371
87905.451
86410.522
85921.853
86568.504
88989.513
94710.21
103524.28
106497.276
104454.393
102313.317
100418.807
98498.901
97167.895
96586.985
96061.748
96599.617
98579.28
101405.726
105476.878
106254.298
104611.488
100631.757
95272.23
90108.227
86310.413
84569.298
83967.223
83970.067
85870.04
90853.812
99075.578
103159.585
103694.425
103315.267
102613.393
101252.777
99601.345
98211.04
96723.941
95847.137
96068.078
97679.279
100728.733
101072.528
99619.818
96765.25
92565.329
87762.65
84252.982
82324.883
81408.087
81258.049
82113.548
84245.238
87467.533
89813.207
91802.352
92148.765
91416.28
89648.225
87836.023
86054.804
84888.383
84631.604
85695.109
87925.297
91838.162
92933.529
91802.022
89771.635
86271.094
82415.796
79104.905
77239.727
76314.727
75948.252
76675.532
78102.72
80470.215
82640.116
84994.828
85897.645
85041.171
83590.492
81992.018
80459.733
78815.962
78196.045
79168.516
81947.109
88043.255
91632.003
91442.693
89049.841
85315.616
81758.108
79151.459
78296.572
78102.582
78886.912
81133.276
86889.553
95389.172
98026.485
95363.407
92424.842
90316.344
88559.846
86907.091
85504.848
84309.854
83277.011
83496.722
85030.711
89714.564
91432.428
89799.239
85807.371
80183.631
74999.406
70935.678
68886.26
68073.655
67985.892
69935.7
75178.341
83431.799
87143.856
86748.618
85576.081
85019.544
84154.193
83664.51
83328.427
82917.962
82307.899
83016.54
83028.456
86311.111
88514.556
86729.296
82480.214
76781.987
71511.482
67554.842
65376.704
64472.894
64639.223
66462.808
71592.594
80077.344
83816.551
83710.812
83310.622
83407.606
83576.269
83502.152
83773.76
83485.926
82957.988
83117.228
83927.608
87242.671
88724.239
86673.822
82590.123
76567.088
70747.299
66591.758
64135.574
62859.09
62709.083
64000.174
68694.992
76530.608
81240.253
82416.201
83494.272
84563.064
85072.544
85331.555
85701.987
85400.976
85344.941
85675.557
86569.3
89576.371
90491.962
88449.394
84202.165
78412.091
72740.903
68499.016
65975.175
64627.934
64151.082
65258.952
69456.024
77604.721
82366.862
83742.584
83887.228
84164.724
83917.707
83215.93
82736.93
81526.184
80690.403
80609.185
80749.84
83006.446
84826.922
83363.684
80425.766
76087.547
71190.953
67505.739
64997.16
63876.727
63322.902
63721.135
65839.25
68716.401
71376.422
74441.437
76184.417
76452.959
75538.958
74617.159
73549.529
72682.517
72418.85
72791.247
74028.895
77458.249
78863.866
77642.583
75016.591
71340.907
67359.615
63976.445
61965.07
NaN
60646.715
60398.53
60855.147
62677.167
64530.301
67136.802
69938.43
71808.726
73370.772
74255.235
74251.901
74062.191
74212.356
75007.613
76340.222
77856.138
80865.219
82283.946
79838.38
75240.377
70909.794
66610.363
64458.503
63341.016
63316.68
65114.139
69865.346
78571.735
85243.778
86456.309
86793.613
87379.68
87364.499
87080.765
86931.411
86060.974
85416.167
85456.635
85944.08
86662.34
89138.078
89646.533
86037.325
80503.795
74759.96
70380.624
67671.183
66335.314
66000.056
67373.404
71826.331
80717.347
86495.456
87016.942
87030.79
87057.183
86482.519
85822.528
85161.652
84024.785
82794.344
82393.226
82351.09
82551.713
85291.443
87782.031
84919.101
79413.731
73464.72
69179.035
66615.072
65500.536
65143.931
66585.779
71210.692
80088.367
85330.216
85305.454
84146.311
83976.293
83442.921
82868.909
82764.571
82449.465
82050.784
81917.003
82463.172
82347.774
84710.065
86862.982
83899.848
78196.737
72265.678
67998.219
65400.165
64335.899
64212.681
65937.242
70739.184
79837.233
85968.266
85623.962
84796.328
84183.75
83452.9
83098.094
82888.979
81875.291
80924.307
80873.73
80840.051
80796.652
83471.794
86145.638
83610.148
78677.03
73384.813
69418.758
67332.916
66466.75
66628.021
68293.808
73324.579
82502.593
88249.709
87819.156
86201.431
84619.958
83515.901
82374.646
81781.937
80878.13
79651.045
79103.572
78867.889
78803.508
81163.028
83378.977
81613.697
78119.098
73436.145
69730.784
67419.291
66307.9
66197.991
66825.891
68879.069
72404.503
76161.001
79557.682
82235.134
83423.255
83093.127
82291.274
81252.972
80231.382
79604.947
79933.802
80948.236
81919.79
84709.028
86342.193
84717.559
81534.237
77530.385
74270.216
71969.016
70956.235
70486.744
70887.184
72152.263
74757.845
77736.162
80468.892
82621.488
82946.863
82322.959
81764.944
80765.834
80081.949
80024.618
81108.539
82885.903
84501.56
88055.581
90311.41
88091.337
84022.784
79809.105
76638.448
75337.575
74819.189
75422.977
77730.884
83539.968
92919.954
98611.071
97953.438
95748.017
93497.701
91633.246
89945.417
88754.9
87086.187
85721.152
85329.141
85768.734
86709.73
90821.747
94053.633
91817.233
86921.754
81802.405
78276.053
76504.354
76164.925
76783.439
79051.314
84577.881
93478.906
98507.786
96853.843
94016.878
91025.815
88625.875
86372.252
84674.136
83032.991
81616.795
81194.539
81352.855
82060.241
85433.449
88260.679
85484.662
79836.719
74432.886
70325.985
68023.543
67025.794
66940.872
68610.016
73452.889
82096.552
86787.057
86634.499
85540.859
84630.82
83698.133
82462.008
81891.487
81175.36
80508.625
80655.399
80913.348
81270.191
83524.243
85465.676
82645.819
77130.9
71687.62
67375.409
65158.106
64159.667
64081.772
65351.598
69787.714
78231.683
83283.509
83994.124
83816.247
83610.204
83164.731
83065.486
82902.137
82240.069
81557.522
81664.949
81977.837
81776.515
83462.527
84859.387
82021.369
76681.506
70936.497
66441.204
63681.13
62239.321
61784.659
62647.101
65798.662
71439.898
76013.478
78528.718
80730.78
82030.888
82132.244
81172.336
80117.124
79188.029
78165.124
77699.522
77546.807
76799.606
78222.95
80464.931
78810.391
75350.273
70989.634
67526.282
65216.018
64283.837
63997.45
64758.631
66708.782
69910.783
73138.788
75983.984
77111.675
76296.038
74675.935
72662.82
70736.943
69245.548
68535.472
68413.603
69224.619
70469.621
72836.479
76310.466
75289.783
72234.304
68559.604
64949.999
62476.052
61418.43
60991.554
61379.049
62750.676
65172.1
67889.248
70955.535
72751.564
72356.247
71333.401
70245.109
68756.002
67430.464
66805.776
66928.879
67508.467
69040.27
72536.245
75349.667
74022.337
70695.226
66957.699
63513.914
61764.806
61025.811
61019.696
62566.906
66989.242
74624.142
80324.404
82946.795
84319.67
85313.207
85203.746
84604.754
84090.906
82872.611
81878.029
81465.888
82042.029
82661.466
84918.749
86690.761
84116.04
79038.428
73969.588
70010.023
68013.548
67259.09
67357.306
69122.436
73995.473
82487.161
87153.315
87164.838
86382.878
85512.46
84370.852
83200.574
82280.981
81146.808
79904.413
79376.022
79267.374
79766.862
82451.429
86464.462
84533.97
79695.221
75105.816
71746.225
70262.034
69878.236
70448.301
72757.97
77941.789
86426.85
90744.483
89661.818
87521.406
85674.514
84213.302
82878.253
81869.231
80876.468
79929.436
79616.179
79818.45
80475.842
83224.894
85977.122
83185.77
77707.93
72373.628
68311.651
65912.54
64570.116
64041.363
65390.788
69810.945
77319.862
81723.025
82683.441
82989.383
83613.165
83618.516
83399.551
83229.829
82656.879
81890.585
81467.818
81315.618
80927.978
82614.763
84448.955
81832.893
76494.091
71052.45
66561.807
63959.991
62574.986
62006.893
62965.348
67148.4
74302.224
79402.139
81387.59
82813.265
83788.94
83754.738
83168.745
82903.666
82421.901
81996.057
81836.935
81480.869
80755.859
81389.615
82868.285
80845.559
76405.279
71404.346
66926.474
64063.828
62473.966
61600.673
61723.492
63105.659
66024.285
69014.705
72655.278
75751.1
77158.406
77164.088
75871.731
74786.051
73676.137
73000.461
73281.149
74012.066
74622.501
77148.228
80085.644
78919.407
76027.418
72522.607
69450.793
67699.212
67062.916
67108.44
68004.776
69792.769
72737.843
75588.267
78349.547
79720.16
79850.245
79200.5
78091.479
76391.313
74542.244
73201.384
73345.068
74070.472
75333.251
78260.443
82624.259
81112.609
77101.888
73027.837
69439.024
67371.233
66781.658
66966.295
68889.572
74490.766
83077.519
87860.838
88189.112
87921.165
87760.075
87478.59
87366.963
87299.815
86838.748
86325.741
86948.311
87980.828
88862.861
90433.02
92154.01
89318.004
84449.417
79483.961
75922.335
74462.7
74271.136
74937.365
77227.611
83487.609
93411.916
98461.949
98283.283
96717.162
95469.506
93780.614
92241.837
90587.422
88377.78
86436.541
85525.335
85766.677
86905.681
90325.461
95587.766
94094.258
89391.868
84351.413
81264.772
79515.75
79068.59
79832.022
81816.728
87305.681
96230.746
99867.705
97523.143
94787.696
92661.77
90606.246
88609.273
87408.145
85697.42
84356.414
84325.231
84786.729
85886.185
88490.802
90882.067
88172.552
82389.247
76432.37
72611.913
70062.833
68795.991
68645.496
70084.261
74664.74
83285.325
87865.23
88661.822
89253.268
89704.337
89689.582
88854.059
88037.468
86752.955
85545.874
85844.967
86586.505
86937.432
88639.363
91166.431
88659.955
83563.011
78128.07
74332.056
72651.239
71899.507
72023.511
74005.865
78940.723
87454.285
91558.186
92089.652
91726.27
91506.473
90600.474
89212.583
87910.077
86362.12
84970.772
84503.978
84168.593
84269.185
86072.787
89397.302
88162.013
84448.608
80321.86
76746.972
74964.955
73813.153
73573.738
74228.477
76335.94
79863.281
82743.291
86041.763
88451.314
89906.71
89516.309
88319.991
86744.523
85177.773
84000.132
83622.782
83887.269
84159.885
86499.321
90189.741
89695.403
86876.273
83419.578
80304.893
78683.922
77896.572
77872.935
78550.39
80457.068
82944.06
84618.187
85340.157
85230.977
84049.545
82590.385
81160.848
79212.268
77480.966
76634.81
76916.315
78014.94
79450.084
82593.494
85930.966
83824.883
79358.058
74905.428
71596.715
69616.907
68551.74
68794.123
70610.747
75588.397
84473.854
89181.154
89927.567
90030.314
89695.331
88233.043
86408.619
85509.14
84401.029
83612.51
83611.05
84106.964
84057.321
85217.694
87918.531
85244.125
79539.55
73621.473
69556.32
67307.455
66351.866
66129.779
67815.409
72639.387
81570.709
86508.302
87650.116
87910.379
87933.715
87178.931
86052.214
84842.078
83258.188
81890.021
81347.123
81218.347
81403.245
82792.273
87446.597
86343.328
81065.654
75710.527
72344.664
70644.703
70152.988
70706.658
72768.307
78505.961
87695.195
92007.233
90470.377
88623.307
87200.96
85576.367
84074.182
83331.397
82005.842
80894.108
80786.171
80814.668
81033.906
82857.868
87133.459
85945.645
80451.681
75203.597
71666.897
70252.13
69883.925
70419.421
72576.29
78338.346
87706.009
91244.928
89570.021
87230.546
85595.348
84235.362
82998.354
82484.323
81770.592
80498.833
80109.651
80041.759
80070.083
81300.288
85575.578
84307.977
79037.964
73012.102
69328.811
67261.835
66613.49
67088.062
68971.343
74617.034
83305.45
87215.402
86233.617
84923.396
83949.591
83103.618
82047.339
81499.892
80700.035
79819.902
79117.273
78430.76
77673.034
77624.527
80512.829
79564.272
75268.262
70217.466
66121.428
63793.763
62675.925
62395.243
63354.281
65576.217
68655.003
71026.789
72850.701
73461.043
73281.533
72779.108
71866.545
70950.568
70328.173
70260.924
70915.4
71763.99
72049.11
72634.868
75465.018
74744.301
71111.386
66691.76
62941.937
60518.98
59340.009
59010.776
59617.677
61121.964
62864.58
64801.62
67106.423
68541.168
68923.746
69172.059
69523.845
69503.029
69701.968
70329.447
71864.951
73705.632
74751.416
75675.209
79094.075
77670.957
72274.299
66841.052
62644.672
60527.424
59729.17
59514.485
61364.366
66396.916
74450.271
78971.801
80535.57
81628.032
82785.523
83857.308
84937.114
86287.824
87195.846
88050.161
88620.585
89128.506
88422.716
87840.356
89593.647
86368.625
79169.156
71847.732
66716.199
63561.841
61849.219
61049.085
62064.409
66276.193
73726.999
78287.497
80284.335
81516.796
82819.186
83880.333
84738.167
85492.031
85913.432
85907.173
85814.382
85534.497
84675.711
84206.324
86903.127
84092.978
77368.857
70769.066
65958.197
62959.688
61610.671
61022.523
62153.588
66791.626
74407.85
78687.611
79917.02
80454.366
81281.961
81584.218
81985.905
82530.694
82925.215
83128.936
83607.536
84010.735
83376.755
83059.815
85780.819
83404.202
77153.898
70661.446
65927.275
63375.217
62004.818
61531.029
62902.647
67475.928
75136.353
79571.708
81103.241
81998.59
82681.604
82935.842
83056.684
83600.087
83671.819
83565.644
83638.001
83466.238
82770.222
83205.303
85671.141
83272.509
77077.04
70747.9
66260.698
63343.394
61687.453
61136.3
62000.875
66004.938
73474.73
78054.787
80592.372
82273.782
83770.03
84460.657
84374.126
84636.615
84066.332
83521.776
83010.967
81997.859
80295.642
79917.899
81535.196
80270.031
75577.536
69937.825
65398.878
62382.183
60706.607
59700.624
59792.375
61037.331
63280.475
66015.649
70199.703
73222.091
74660.391
74761.597
73984.603
72614.034
71672.523
71166.253
71357.056
71745.243
71669.012
71672.179
74201.425
73822.54
70354.822
66068.271
62299.13
59878.417
58737.677
58108.83
58593.817
59878.744
61298.479
63309.782
66047.924
67723.266
68237.754
68288.145
68257.157
68214.664
68336.542
69015.955
70248.12
72031.132
72992.006
73889.962
77463.484
76627.019
71760.86
66517.199
62492.65
60344.684
59294.863
59447.617
60962.604
65874.832
73732.122
78437.388
80229.897
81230.931
82440.679
83556.564
84743.907
85846.422
86955.508
87650.349
88232.716
88488.971
88042.524
87370.814
89531.152
87866.415
80924.733
74860.264
68608.986
65262.85
63033.343
61987.279
62698.261
67135.852
74475.264
79177.283
81688.012
83953.931
86020.827
87385.656
88263.69
89501
90507.318
91151.755
