"","datetime","price_avg","price_dev","price_par","load_avg","load_dev","load_par"
"1",2007-01-01,24.7314790526316,6.3494356877293,1.80500927198893,68814.5789473684,8056.18074190238,1.21087713206427
"2",2007-01-02,29.914737875,9.21757662728343,2.01959015159848,78207.75,9657.20176074965,1.18662153047492
"3",2007-01-03,33.6280165,9.87646655097625,1.68961639471064,83281.125,8118.04804292103,1.11786434201027
"4",2007-01-04,31.8859294166667,8.67409147414498,1.65405597280261,82331.5,8348.25773544344,1.12914255175723
"5",2007-01-05,28.5462975,7.1815923167187,1.56228298958911,76967.7083333333,10109.1084906855,1.18988861670885
"6",2007-01-06,24.7321753333333,4.22395800260819,1.39005690104682,69216.5,9530.53653309695,1.2373061336531
"7",2007-01-07,24.408684125,4.10165716335843,1.52859338131158,68524.25,7989.95431912718,1.18721474514497
"8",2007-01-08,32.987303125,11.715470812204,2.122370772012,79470.5,10833.6605439994,1.18326926343738
"9",2007-01-09,37.8814500416667,12.5085618665203,1.80944551817859,86658.875,8182.88937124024,1.13274029924806
"10",2007-01-10,45.758729375,16.0283351779543,1.81731289604892,89557.4166666667,7741.05320278874,1.11903629794294
"11",2007-01-11,49.6469233333333,16.0034316184071,1.63954655263297,90899.2916666667,6508.90478651574,1.10135071642931
"12",2007-01-12,38.9870084166667,12.7475789515785,1.7277096842138,86081.9166666667,7221.88280831955,1.13503513610582
"13",2007-01-13,28.0101633333333,6.46075235180688,1.63472109944855,76976.5416666667,8532.17987834582,1.17459160988981
"14",2007-01-14,25.1699490833333,4.85723575180409,1.53251811802599,72669.25,7985.91375757829,1.16544480643463
"15",2007-01-15,30.0325593333333,9.78625225100854,2.05629271600096,79575.25,10064.2730455201,1.16479684323958
"16",2007-01-16,41.6433784166667,15.9860685657458,1.99878910320799,85826.0416666667,10634.9944276642,1.18672605682522
"17",2007-01-17,54.8383464583333,17.4913856634255,1.61750838106317,95186.0833333333,8042.74758328308,1.12334698787375
"18",2007-01-18,53.98182675,15.494100752061,1.48541244021535,94207.8333333333,6775.7728496567,1.12198737896884
"19",2007-01-19,44.3189541666667,13.5909541316914,1.62834232794866,89764.875,7286.15643480095,1.1174526784558
"20",2007-01-20,46.0284202916667,13.2424349892744,1.57918865212847,87051.625,5618.67014911582,1.10908900322079
"21",2007-01-21,43.21378725,12.5059097921551,1.63629268573307,85947.4583333333,4999.35796729389,1.0944477221791
"22",2007-01-22,48.8699017916667,14.7945027268173,1.63560471925544,89469.4166666667,6742.08703925777,1.09672113282658
"23",2007-01-23,48.50319775,15.2284143590376,1.61181308916895,89938.875,7590.13170139789,1.09306459525984
"24",2007-01-24,48.909284375,15.0644207176076,1.5617286569632,88500.2083333333,6743.35653087809,1.11116122607998
"25",2007-01-25,57.099223125,16.7080544956907,1.57576361070674,93983.1666666667,7309.15610823115,1.13361789965934
"26",2007-01-26,63.054988375,17.9817528886336,1.45869041245383,99423.8333333333,6451.42688407609,1.08678167374355
"27",2007-01-27,46.1981348333333,13.2627953282028,1.68421862226047,86744.9166666667,7822.2547895574,1.20394374694386
"28",2007-01-28,35.0305551666667,10.6206773645185,1.93248561656871,82732.5,6960.82190299518,1.12295651648385
"29",2007-01-29,54.272706,17.5651718686439,1.61954041871433,92009.9166666667,7094.75564377855,1.12245509768422
"30",2007-01-30,61.62513975,16.7874748423464,1.48111008543392,95068.2083333333,6592.20798914153,1.10477521183256
"31",2007-01-31,62.6563970833333,14.037784657748,1.388001178624,94933.25,6784.26663397523,1.09929871778328
"32",2007-02-01,67.2140604166667,14.5827620380817,1.38893819866373,93711.25,6148.65519584497,1.09327321959743
"33",2007-02-02,59.0382262916667,17.0889270157105,1.52515708305941,90790.375,6394.49279229027,1.1047867133493
"34",2007-02-03,63.1063259583333,18.3497000745848,1.5245835110655,87648.7916666667,5112.63156079619,1.09453876289415
"35",2007-02-04,71.3805377916667,19.411830127161,1.67929984430566,90550.4583333333,4441.68669469612,1.1132025376275
"36",2007-02-05,98.9211502083333,30.2793063014239,1.61403693410097,100543.291666667,6978.21291735409,1.11194887442764
"37",2007-02-06,99.690102375,30.30884660173,1.52208189564516,103285.833333333,6003.97355139054,1.08099045528993
"38",2007-02-07,80.0586968333333,22.6398257552298,1.51526980575945,99963,5769.4348453538,1.10658943809209
"39",2007-02-08,72.6806052916667,20.7750445798058,1.44915775779975,97037.7083333333,6090.02140696721,1.09159626519759
"40",2007-02-09,73.6389974583333,18.6737665712928,1.47346203431673,97290.5833333333,5411.99374912608,1.08201633080283
"41",2007-02-10,63.144374625,15.9513695626681,1.52411109574751,91700.4166666667,5020.45745288533,1.11616722933829
"42",2007-02-11,51.781112375,11.5702451871122,1.4910812351972,89333.2916666667,3762.90133759168,1.07292587356617
"43",2007-02-12,61.413891375,17.491792659062,1.53327242243978,92341.375,5407.95463073087,1.09433068329338
"44",2007-02-13,58.9259197083333,19.6919783025877,1.67948197482278,94130.4583333333,7573.33171745014,1.11367778141241
"45",2007-02-14,64.0783587083333,21.5896058918308,1.70937761528145,94531.5,7127.22248479912,1.11162945684772
"46",2007-02-15,92.5494039166667,22.1724406819524,1.45520136597818,99709.5833333333,6482.03006255633,1.10421682970962
"47",2007-02-16,98.13477975,21.7570158413387,1.36118280736244,100019.083333333,5868.86099546223,1.09822042293596
"48",2007-02-17,73.3361770416667,18.8284426922188,1.54237253103246,92158.4583333333,5242.78658878842,1.14631908899662
"49",2007-02-18,63.1519509583333,14.0121358178329,1.7732533247292,87567.3333333333,3830.63241079938,1.10460141148526
