"","datetime","price_avg","price_dev","price_par","load_avg","load_dev","load_par"
"1",2007-01-01,16.0393617021277,1.68309678899049,1.16650527293228,7153.05234042553,699.287490985468,1.09931671484627
"2",2007-01-02,21.2608333333333,6.09750309320391,1.41198604632932,8003.17979166667,1085.45625559905,1.14892958041183
"3",2007-01-03,21.3370833333333,5.25633759656646,1.37179011501884,8146.04229166667,1016.72086429592,1.13351731667855
"4",2007-01-04,25.3727083333333,8.09747839383672,1.5359022571825,8352.28833333333,1126.84763994816,1.13686209348217
"5",2007-01-05,32.61875,14.5384701154514,2.08806284728875,8593.95625,1223.71773481839,1.16177808096242
"6",2007-01-06,32.4295833333333,15.2581885874972,1.865888913158,8331.50583333333,1151.45283406481,1.1708351641515
"7",2007-01-07,19.59875,3.83406657341284,1.45672555647682,7809.771875,863.450961698527,1.12257568342865
"8",2007-01-08,27.165,11.049439766293,1.90870605558623,8532.28666666667,1271.63415978046,1.16123032278178
"9",2007-01-09,25.45125,6.9382441904857,1.63292569127253,8594.351875,1155.67003932352,1.15109203624502
"10",2007-01-10,30.955,14.9719542066478,2.65643676304313,8918.42395833333,1363.51858337599,1.19203012210094
"11",2007-01-11,265.673125,848.553502798323,19.1662216492541,9783.929375,1923.09400852123,1.25245998109016
"12",2007-01-12,277.7125,794.122082475023,17.1725435477337,9976.51625,1868.07232536944,1.24724600132837
"13",2007-01-13,29.1491666666667,5.24672129974169,1.30844220818205,8228.73145833333,813.522746243321,1.10908589570724
"14",2007-01-14,32.504375,12.4691742302384,1.82313919280097,7889.18770833333,981.51268605027,1.13190106892342
"15",2007-01-15,35.340625,10.3983735238493,1.60636661066407,9088.93770833333,1540.71685865012,1.1962223032986
"16",2007-01-16,67.6475,112.344430582823,11.2933959126354,9488.02,1562.30220975329,1.20879066443789
"17",2007-01-17,64.2666666666667,45.1998645419423,2.55077800829876,9773.599375,1818.65116745889,1.25545456992911
"18",2007-01-18,66.3829166666667,42.5551286485046,2.51028439796885,9803.68729166667,1749.81215809102,1.22107933921716
"19",2007-01-19,53.983125,24.7129226386873,1.79093003600662,9754.18145833333,1661.20158368905,1.22998429455607
"20",2007-01-20,42.1947916666667,12.9522926565939,1.74452810625324,9262.31791666667,1576.77184273649,1.21682607975694
"21",2007-01-21,46.3841666666667,22.8793655835022,2.29043675104651,9410.288125,1843.31797852798,1.22080427797741
"22",2007-01-22,60.89,28.9139686480207,2.13516176712104,9762.64625,1694.64446716975,1.21658407934222
"23",2007-01-23,154.422083333333,655.416409068631,29.7443208953814,9877.3775,1738.33030191483,1.22542142385466
"24",2007-01-24,44.6497916666667,19.7513906313092,2.16641548346157,9493.51333333333,1307.64247777528,1.15443983857048
"25",2007-01-25,35.69625,12.9759762679493,1.72371047378926,9159.86229166667,1243.28017745995,1.1498142291486
"26",2007-01-26,24.5345833333333,8.37671391375567,1.97068763480122,8470.14375,1072.85533979671,1.15936166962928
"27",2007-01-27,20.076875,4.03387314869806,1.49425645176353,8117.223125,1053.42341881056,1.20811019347211
"28",2007-01-28,20.5608333333333,5.05909328068727,1.46151663762007,7747.75166666667,938.338983585523,1.13882328443241
"29",2007-01-29,35.1008333333333,14.2240434496221,1.50737161985708,9090.12770833333,1558.28525320847,1.19600189885488
"30",2007-01-30,65.6277083333333,58.5539443313957,3.33563376749531,10104.5185416667,1935.04702285378,1.25117787135207
"31",2007-01-31,37.5854166666667,14.8187085546262,1.50217837148717,9422.1,1373.67880260394,1.18036955668057
"32",2007-02-01,28.7010416666667,8.47594725506049,1.54524008274961,9036.88041666667,1202.72378641142,1.13020971055047
"33",2007-02-02,38.8045833333333,18.1753195948761,2.37755419785034,9212.87479166667,1342.64084794489,1.17135750176061
"34",2007-02-03,50.5235416666667,31.1532258832757,2.44915530301468,8688.38416666667,1204.3986250316,1.16271907482605
"35",2007-02-04,35.7527083333333,17.1011660345986,2.31758666301504,8412.98270833333,1166.46326852045,1.1646998858436
"36",2007-02-05,83.8508333333333,177.472030770129,14.0931217141551,9699.10583333333,1778.01529418048,1.23917814760759
"37",2007-02-06,32.7979166666667,11.604602710908,1.63638442482373,9758.41708333333,1604.95302609587,1.20420862314546
"38",2007-02-07,35.106875,12.4638664395259,1.52135443556283,9439.78979166667,1489.66249296502,1.19237083117427
"39",2007-02-08,35.1495833333333,11.1408336443365,1.50841048376581,9414.576875,1496.99667299074,1.17833973287302
"40",2007-02-09,37.3033333333333,12.8649751028583,1.61996246984184,9329.314375,1354.32096076902,1.16481764502657
"41",2007-02-10,23.4620833333333,4.75246048629117,1.50327656324921,8536.85916666667,1018.36909152097,1.14171732363317
"42",2007-02-11,24.6041666666667,7.25523342537906,1.60298052497883,8061.49979166667,947.916653353137,1.11857845723962
"43",2007-02-12,31.9947916666667,13.8977443431664,1.67027185414293,8946.54270833333,1341.83035568004,1.15990057146144
"44",2007-02-13,33.8522916666667,12.3741744172638,1.46105322756337,8993.7475,1231.92725620157,1.13722338769239
"45",2007-02-14,46.0060416666667,25.5635112910989,2.2960027894887,9058.01541666667,1306.01276328513,1.1680174423785
"46",2007-02-15,61.465,42.8435349277622,2.55364841779875,9347.878125,1452.56035301962,1.17590963992163
"47",2007-02-16,87.2914583333333,96.4884603615085,5.35527769756014,9406.86770833333,1421.66867303096,1.18186843322471
"48",2007-02-17,54.7533333333333,52.9957745137483,4.65341531718008,8713.63625,1163.03430751181,1.16291519513452
"49",2007-02-18,32.45875,16.1283536014566,2.13347710555705,8353.9025,1138.09862231949,1.15786005402864
