Date;Time of day;Volume of activated balancing services (+)[MWh];Volume of activated balancing services (-)[MWh];Price of activated balancing services (+)[Euro/MWh];Price of activated balancing services (-)[Euro/MWh];Volume of procured balancing services (+)[MW];Volume of procured balancing services (-)[MW];Price of procured balancing services (+)[Euro/MW];Price of procured balancing services (-)[Euro/MW]
Jan 1, 2017;12:00 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;12:15 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;12:30 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;12:45 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;1:00 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;1:15 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;1:30 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;1:45 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;2:00 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;2:15 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;2:30 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;2:45 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;3:00 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;3:15 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;3:30 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;3:45 AM;0;0;0;0;1,850;1,800;0;22.44
Jan 1, 2017;4:00 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;4:15 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;4:30 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;4:45 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;5:00 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;5:15 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;5:30 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;5:45 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;6:00 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;6:15 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;6:30 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;6:45 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;7:00 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;7:15 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;7:30 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;7:45 AM;0;0;0;0;1,850;1,800;0;22.7
Jan 1, 2017;8:00 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;8:15 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;8:30 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;8:45 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;9:00 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;9:15 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;9:30 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;9:45 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;10:00 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;10:15 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;10:30 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;10:45 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;11:00 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;11:15 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;11:30 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;11:45 AM;0;0;0;0;1,850;1,800;0;10.59
Jan 1, 2017;12:00 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;12:15 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;12:30 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;12:45 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;1:00 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;1:15 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;1:30 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;1:45 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;2:00 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;2:15 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;2:30 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;2:45 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;3:00 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;3:15 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;3:30 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;3:45 PM;0;0;0;0;1,850;1,800;0;10.52
Jan 1, 2017;4:00 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;4:15 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;4:30 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;4:45 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;5:00 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;5:15 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;5:30 PM;125;0;111.48;0;1,850;1,800;0;6.53
Jan 1, 2017;5:45 PM;125;0;111.48;0;1,850;1,800;0;6.53
Jan 1, 2017;6:00 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;6:15 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;6:30 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;6:45 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;7:00 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;7:15 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;7:30 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;7:45 PM;0;0;0;0;1,850;1,800;0;6.53
Jan 1, 2017;8:00 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;8:15 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;8:30 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;8:45 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;9:00 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;9:15 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;9:30 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;9:45 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;10:00 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;10:15 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;10:30 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;10:45 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;11:00 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;11:15 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;11:30 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 1, 2017;11:45 PM;0;0;0;0;1,850;1,800;0;7.12
Jan 2, 2017;12:00 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;12:15 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;12:30 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;12:45 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;1:00 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;1:15 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;1:30 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;1:45 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;2:00 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;2:15 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;2:30 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;2:45 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;3:00 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;3:15 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;3:30 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;3:45 AM;0;0;0;0;1,257;1,926;0;12.64
Jan 2, 2017;4:00 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;4:15 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;4:30 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;4:45 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;5:00 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;5:15 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;5:30 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;5:45 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;6:00 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;6:15 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;6:30 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;6:45 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;7:00 AM;0;0;0;0;1,257;1,926;0;12.31
Jan 2, 2017;7:15 AM;0;201;0;-18.52;1,257;1,926;0;12.31
Jan 2, 2017;7:30 AM;0;251;0;-23.34;1,257;1,926;0;12.31
Jan 2, 2017;7:45 AM;0;251;0;-23.34;1,257;1,926;0;12.31
Jan 2, 2017;8:00 AM;0;100;0;-11.91;1,257;1,926;0;2.95
Jan 2, 2017;8:15 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;8:30 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;8:45 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;9:00 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;9:15 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;9:30 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;9:45 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;10:00 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;10:15 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;10:30 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;10:45 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;11:00 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;11:15 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;11:30 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;11:45 AM;0;0;0;0;1,257;1,926;0;2.95
Jan 2, 2017;12:00 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;12:15 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;12:30 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;12:45 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;1:00 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;1:15 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;1:30 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;1:45 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;2:00 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;2:15 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;2:30 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;2:45 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;3:00 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;3:15 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;3:30 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;3:45 PM;0;0;0;0;1,257;1,926;0;2.98
Jan 2, 2017;4:00 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;4:15 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;4:30 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;4:45 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;5:00 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;5:15 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;5:30 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;5:45 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;6:00 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;6:15 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;6:30 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;6:45 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;7:00 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;7:15 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;7:30 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;7:45 PM;0;0;0;0;1,257;1,926;0.04;2.8
Jan 2, 2017;8:00 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;8:15 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;8:30 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;8:45 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;9:00 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;9:15 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;9:30 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;9:45 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;10:00 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;10:15 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;10:30 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;10:45 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;11:00 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;11:15 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;11:30 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 2, 2017;11:45 PM;0;0;0;0;1,257;1,926;0;3.12
Jan 3, 2017;12:00 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;12:15 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;12:30 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;12:45 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;1:00 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;1:15 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;1:30 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;1:45 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;2:00 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;2:15 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;2:30 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;2:45 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;3:00 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;3:15 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;3:30 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;3:45 AM;0;0;0;0;1,257;1,926;0;7.71
Jan 3, 2017;4:00 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;4:15 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;4:30 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;4:45 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;5:00 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;5:15 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;5:30 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;5:45 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;6:00 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;6:15 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;6:30 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;6:45 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;7:00 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;7:15 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;7:30 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;7:45 AM;0;0;0;0;1,257;1,926;0;7.79
Jan 3, 2017;8:00 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;8:15 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;8:30 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;8:45 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;9:00 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;9:15 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;9:30 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;9:45 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;10:00 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;10:15 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;10:30 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;10:45 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;11:00 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;11:15 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;11:30 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;11:45 AM;0;0;0;0;1,257;1,926;0;1.57
Jan 3, 2017;12:00 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;12:15 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;12:30 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;12:45 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;1:00 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;1:15 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;1:30 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;1:45 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;2:00 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;2:15 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;2:30 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;2:45 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;3:00 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;3:15 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;3:30 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;3:45 PM;0;0;0;0;1,257;1,926;0;1.7
Jan 3, 2017;4:00 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;4:15 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;4:30 PM;125.25;0;187.12;0;1,257;1,926;0;2.17
Jan 3, 2017;4:45 PM;125.25;0;187.12;0;1,257;1,926;0;2.17
Jan 3, 2017;5:00 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;5:15 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;5:30 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;5:45 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;6:00 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;6:15 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;6:30 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;6:45 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;7:00 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;7:15 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;7:30 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;7:45 PM;0;0;0;0;1,257;1,926;0;2.17
Jan 3, 2017;8:00 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;8:15 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;8:30 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;8:45 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;9:00 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;9:15 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;9:30 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;9:45 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;10:00 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;10:15 PM;150.25;0;110;0;1,257;1,926;0;2.45
Jan 3, 2017;10:30 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;10:45 PM;75;0;88.84;0;1,257;1,926;0;2.45
Jan 3, 2017;11:00 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;11:15 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;11:30 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 3, 2017;11:45 PM;0;0;0;0;1,257;1,926;0;2.45
Jan 4, 2017;12:00 AM;0;0;0;0;1,257;1,926;0;25.82
Jan 4, 2017;12:15 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;12:30 AM;250.75;0;113.24;0;1,257;1,926;0;25.82
Jan 4, 2017;12:45 AM;300;0;121.67;0;1,257;1,926;0;25.82
Jan 4, 2017;1:00 AM;175.5;0;98.43;0;1,257;1,926;0;25.82
Jan 4, 2017;1:15 AM;175.5;0;98.43;0;1,257;1,926;0;25.82
Jan 4, 2017;1:30 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;1:45 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;2:00 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;2:15 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;2:30 AM;0;0;0;0;1,257;1,926;0;25.82
Jan 4, 2017;2:45 AM;0;0;0;0;1,257;1,926;0;25.82
Jan 4, 2017;3:00 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;3:15 AM;125;0;90.6;0;1,257;1,926;0;25.82
Jan 4, 2017;3:30 AM;0;0;0;0;1,257;1,926;0;25.82
Jan 4, 2017;3:45 AM;75;0;77.69;0;1,257;1,926;0;25.82
Jan 4, 2017;4:00 AM;75;0;85.86;0;1,257;1,926;0;26.33
Jan 4, 2017;4:15 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;4:30 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;4:45 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;5:00 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;5:15 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;5:30 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;5:45 AM;200.5;0;106.75;0;1,257;1,926;0;26.33
Jan 4, 2017;6:00 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;6:15 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;6:30 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;6:45 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;7:00 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;7:15 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;7:30 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;7:45 AM;0;0;0;0;1,257;1,926;0;26.33
Jan 4, 2017;8:00 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;8:15 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;8:30 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;8:45 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;9:00 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;9:15 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;9:30 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;9:45 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;10:00 AM;150;0;120.58;0;1,257;1,926;0;5
Jan 4, 2017;10:15 AM;150;0;120.58;0;1,257;1,926;0;5
Jan 4, 2017;10:30 AM;75;0;95.42;0;1,257;1,926;0;5
Jan 4, 2017;10:45 AM;75;0;95.42;0;1,257;1,926;0;5
Jan 4, 2017;11:00 AM;75;0;95.42;0;1,257;1,926;0;5
Jan 4, 2017;11:15 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;11:30 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;11:45 AM;0;0;0;0;1,257;1,926;0;5
Jan 4, 2017;12:00 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;12:15 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;12:30 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;12:45 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;1:00 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;1:15 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;1:30 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;1:45 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;2:00 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;2:15 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;2:30 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;2:45 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;3:00 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;3:15 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;3:30 PM;0;0;0;0;1,257;1,926;0;2.97
Jan 4, 2017;3:45 PM;0;0;0;0;1,257;1,926;0;2.97
