0,0.0363,-0.05
0,0.0213,-0.0121
0,0.0413,-0.0075
0,0.061,-0.005
0,0.0083,-0.0123
0,0.0192,-0.0037
0,0.028,-0.0038
0,0.0066,-0.075
0,0.0031,-0.0886
0,0.0208,-0.0481
0,0.0057,-0.0536
0,0.0131,-0.0367
0,0.0036,-0.085
0,0.0075,-0.0783
0,0.0119,-0.0143
0,0.0302,-0.0075
0,0.0847,-0.0068
0,0.0069,-0.0505
0,0.0037,-0.0462
0,0.0005,-0.2089
0,0.0192,-0.0925
0,0.0034,-0.0927
0,0.0096,-0.0386
0,0.0235,-0.0404
0,0.0004,-0.3259
0,0.0077,-0.1697
0,0,-0.2633
0,0.0034,-0.0652
0,0.0065,-0.0422
0,0.0156,-0.1299
0,0.0066,-0.0612
0,0.0134,-0.0445
0,0.0528,-0.082
0,0.033,-0.0227
0,0.0202,-0.0109
0,0.0443,-0.0149
0,0.0838,-0.0045
0,0.0538,-0.0172
0,0.0874,-0.0094
0,0.0507,-0.0027
0,0.0893,-0.0074
0,0.0561,-0.0222
0,0.1452,-0.0097
0,0.1508,-0.0041
0,0.1064,-0.0029
0,0.0427,-0.0052
0,0.115,-0.0159
0,0.0258,-0.0539
0,0.1664,-0.0036
0,0.1291,-0.0049
0,0.0227,-0.0172
0,0.0279,-0.0067
0,0.0501,-0.0069
0,0.121,-0.0027
0,0.1354,-0.0139
0,0.1093,-0.02
0,0.0301,-0.0228
0,0.0491,-0.0593
0,0.0511,-0.0113
0,0.1336,-0.0197
0,0.1144,-0.0085
0,0.1895,-0.0029
0,0.0951,-0.0684
0,0.0396,-0.0191
0,0.2305,-0.0039
0,0.0986,-0.0106
0,0.0588,-0.031
0,0.1297,-0.0188
0,0.2888,-0.003
0,0.1441,-0.0024
0,0.132,-0.0067
0,0.2369,-0.0028
0,0.043695229,-0.009095503
0,0.071202532,-0.008969176
0,0.032375852,-0.009348156
0,0.023003895,-0.059626074
0,0.081183057,-0.006568974
0,0.075584226,-0.03360283
0,0.047833496,-0.073016675
0,0.164922103,-0.007958565
0,0.206548199,-0.016927741
0,0.241480039,-0.002021223
0,0.388145083,-0.001263264
0,0.117332035,-0.006189995
0,0.229065239,-0.002273876
0,0.150438169,-0.004421425
0,0.081183057,-0.007958565
0,0.161392405,-0.010358767
0,0.036270691,-0.010990399
0,0.206304771,-0.000631632
0,0.225048685,-0.000631632
0,0.066090555,-0.006316321
0,0.202288218,-0.006063669
0,0.129746835,-0.009727135
0,0.099683544,-0.009095503
0,0.180623174,-0.00530571
0,0.060613437,-0.012632643
0,0.121835443,-0.002400202
0,0.041139241,-0.005432036
0,0.118184031,-0.001894896
0,0.040774099,-0.012127337
0,0.057570594,-0.036887317
0,0.133033106,-0.017812026
0,0.078261928,-0.027160182
0,0.043208374,-0.007579586
0,0.096397274,-0.004042446
0,0.258519961,-0.000505306
0,0.247200584,-0.000884285
0,0.073515093,-0.004926731
0,0.102117819,-0.00176857
0,0.133885102,-0.001389591
0,0.245009737,-0.000884285
0,0.347492697,-0.001136938
0,0.076679649,-0.006316321
0,0.078748783,-0.002273876
0,0.188291139,-0.001010611
0,0.058787731,-0.017938353
0,0.101996105,-0.038655887
0,0.064508277,-0.036003032
0,0.067794547,-0.021475493
0,0.110150925,-0.004295099
0,0.092380721,-0.002905508
0,0.10053554,-0.003410814
0,0.083617332,-0.007579586
0,0.111246349,-0.001642244
0,0.090311587,-0.013390601
0,0.041747809,-0.02652855
0,0.02056962,-0.053815058
0,0.063047712,-0.013895907
0,0.0469815,-0.015664477
0,0.140579357,-0.001263264
0,0.2030185,-0.00176857
0,0.133763389,-0.014401213
0,0.08812074,-0.004547751
0,0.179892892,-0.001263264
0,0.16382668,-0.01061142
0,0.060978578,-0.021980798
0,0.060248296,-0.015664477
0,0.091893866,-0.003158161
0,0.020813048,-0.06152097
0,0.098344693,-0.01591713
0,0.144474197,-0.004800404
0,0.039922103,-0.020843861
0,0.013875365,-0.054067711
0,0.018257059,-0.04737241
0,0.027994158,-0.021601819
0,0.009737098,-0.025012633
0,0.046129503,-0.008716523
0,0.104917235,-0.001642244
0,0.062439143,-0.014780192
0,0.184031159,-0.024633653
0,0.034566699,-0.031202628
0,0.045277507,-0.022107125
0,0.016431353,-0.296235472
0,0.050754625,-0.026907529
0,0.361489776,-0.000884285
0,0.287000974,-0.000378979
0,0.245740019,-0.001263264
0,0.225170399,-0.000631632
0,0.110272639,-0.006316321
0,0.088485881,-0.018948964
0,0.15275073,-0.009600808
0,0.094084713,-0.005053057
0,0.046616358,-0.021475493
0,0.035296981,-0.063668519
0,0.077288218,-0.071248105
0,0.032254138,-0.028044467
0,0.075462512,-0.061773623
0,0.103700097,-0.004042446
0,0.046129503,-0.012253663
0,0.00194742,-0.056973219
0,0.00194742,-0.149065184
0,0.002190847,-0.102703386
0,0.002799416,-0.186457807
0,0.033106134,-0.059373421
0,0.188412853,-0.001263264
0,0.030063291,-0.052930773
0,0.018622201,-0.046361799
0,0.008033106,-0.184815563
0,0.001582278,-0.132011117
0,0.073880234,-0.022233451
0,0.115019474,-0.008337544
0,0.066090555,-0.019959576
0,0.020204479,-0.043077312
0,0.00292113,-0.234588176
0,0.003894839,-0.077059121
0,0.028967868,-0.01237999
0,0.016431353,-0.043961597
0,0.013753651,-0.075795856
0,0.010954236,-0.062278929
0,0.1374148,-0.013769581
0,0.066212269,-0.006695301
0,0.104917235,-0.005937342
0,0.098831548,-0.003031834
0,0.057692308,-0.003789793
0,0.055988315,-0.006316321
0,0.003651412,-0.050404245
0,0.014849075,-0.012885296
0,0.004016553,-0.060889338
0,0.005842259,-0.133527034
0,0.003529698,-0.039413845
0,0.00815482,-0.035750379
0,0.016918208,-0.034613441
0,0.084834469,-0.00353714
0,0.066333982,-0.015032845
0,0.044790652,-0.013137948
0,0.098588121,-0.004926731
0,0.018743914,-0.043329965
0,0.003407984,-0.103840323
0,0.006329114,-0.030192016
0,0.014605648,-0.020970187
0,0.017648491,-0.018569985
0,0.010954236,-0.054699343
0,0.008641675,-0.051667509
0,0.018378773,-0.020970187
0,0.03493184,-0.055709955
0,0.002677702,-0.124936837
0,0.047468354,-0.03676099
0,0.034688413,-0.031960586
0,0.012779942,-0.070490147
0,0.048076923,-0.010864073
0,0.007546251,-0.10927236
0,0.002190847,-0.141611925
0,0.016431353,-0.043961597
0,0.099196689,-0.004168772
0,0.124391431,-0.003410814
0,0.043938656,-0.004926731
0,0.011806232,-0.04383527
0,0.002799416,-0.07036382
0,0.020082765,-0.084891359
0,0.035053554,-0.048888327
0,0.123661149,-0.00176857
0,0.03164557,-0.049393633
0,0.059883155,-0.006821627
0,0.006815969,-0.050404245
0,0.00194742,-0.253284487
0,0.00718111,-0.081985851
0,0.0062074,-0.04029813
0,0.034201558,-0.034739768
0,0.006085686,-0.083628095
0,0.000121714,-0.221197575
0,0.00097371,-0.14249621
0,0.000243427,-0.182668014
0,0.040043817,-0.021349166
0,0.005598832,-0.128221324
0,0.05026777,-0.026654876
0,0.350170399,-0.003158161
0,0.111124635,-0.014401213
0,0.014483934,-0.019959576
0,0.009737098,-0.0176857
0,0.220666991,-0.007453259
0,0.021178189,-0.009853461
0,0.120131451,-0.005811016
0,0.361368062,-0.004674078
0,0.083982473,-0.025391612
0,0.01010224,-0.066068722
0,0.005963973,-0.013264275
0,0.00523369,-0.102450733
0,0.020326193,-0.011495705
0,0.049172347,-0.010990399
0,0.020082765,-0.048256695
0,0.011806232,-0.073143002
0,0.060856865,-0.043456291
0,0.004016553,-0.052425467
0,0.026046738,-0.018191006
0,0.002312561,-0.068847903
0,0.006937683,-0.018948964
0,0.004746835,-0.028423446
0,0.004746835,-0.067458312
0,0.003529698,-0.106745831
0,0.07375852,-0.015285498
0,0.326192795,-0.004042446
0,0.296129503,-0.004421425
0,0.213607595,-0.00353714
0,0.025925024,-0.008969176
0,0.119644596,-0.004547751
0,0.009615385,-0.052804447
0,0.00292113,-0.118873168
0,0.00912853,-0.041561395
0,0.007302824,-0.017054068
0,0.036027264,-0.083628095
0,0.354308666,-0.002021223
0,0.048685492,-0.005558363
0,0.123661149,-0.01061142
0,0.077166504,-0.007958565
0,0.040530672,-0.030697322
0,0.019109056,-0.071627084
0,0.019352483,-0.072385043
0,0.019352483,-0.040424457
0,0.00194742,-0.113567458
0,0.008885102,-0.025770591
0,0.001460565,-0.051920162
0,0.033471276,-0.005937342
0,0.080452775,-0.021096513
0,0.149099318,-0.007832239
