15.35,7062.49
15.5,6843.66
15.57,6552.34
15.02,6296.34
14.98,6079.49
14.55,5957.18
14.81,5913.07
13.65,5855.45
13.93,5884.93
14.75,5904.63
12,5953.51
12,6040.14
12.73,6150.36
13.39,6332.48
14.67,6577.33
14.82,6796.3
15.05,7015
15.03,7250.31
15.02,7470.74
15.75,7574.95
17.5,7666.11
17.5,7762.3
17.5,7758.87
17.5,7750.38
17.53,7722.26
17.5,7696.74
17.5,7648.55
17.5,7616.19
17.5,7619.27
17.5,7612.53
17.5,7632.09
17.5,7644.77
17.62,7703.77
18.71,7785.89
18.06,7797.84
17.67,7770.56
17.5,7664.12
17.5,7645.81
17.5,7718.92
17.5,7863.47
17.42,7752.59
16.07,7563.05
15.73,7568.62
14.98,7445.49
16.1,7544.18
15.96,7423.94
16.93,7304.45
16.32,7187.65
14.84,6964.87
15.01,6776.35
15.09,6469.02
14.84,6242.13
11.93,6016.53
11.91,5977.33
10.98,5979.32
10.8,6001.79
13.89,6101.98
14.88,6273.62
14.99,6651.48
15.02,6977.3
15.7,7322.35
16.09,7681.67
17.5,8100.62
17.1,8383.86
19.48,8726.66
21.89,8898.72
24.47,8992.47
26.61,9089.66
30.01,9142.73
30.01,9188.92
30.02,9195.09
29.84,9155.86
29.74,9175.52
29.46,9141.36
29.45,9060.26
29.87,8949.57
28.71,9003.16
27.73,8994.37
24.23,8949.95
24.24,8766.28
29.15,8952.44
28.94,8920.73
24.43,8661.63
22.65,8569.56
23.69,8429.74
22.23,8333.51
23.16,8361
22.73,8415.17
22.51,8260.82
21.08,7987.58
19.42,8112.12
17.88,7948.77
20.37,7991.71
18.6,7892.68
21.03,7776.72
19.51,7606.25
17.33,7452.78
15.35,7194.2
15.93,6825.06
15.02,6518.98
14.67,6296.18
13.52,6181.45
13.37,6130.13
14.12,6140.64
14.84,6292.04
14.82,6405.13
15.12,6815.2
15.26,7211.15
16.36,7552.98
17.5,7973.31
18.48,8346.35
21.11,8640.77
22.03,8903.56
22.1,9032.86
24.33,9111.52
25.5,9196.09
27.72,9173.49
28.93,9201.45
29.27,9233.68
28.98,9181.88
28.38,9169.47
28.55,9164.93
28.74,9115.17
26.55,9046.98
27.91,9038.67
27.97,9013.73
28.34,9026.36
28.56,9079.2
28,9024.02
26.71,8958.01
22.78,8736.18
22.3,8611.68
22.79,8481.7
20.76,8392.44
21.16,8414.54
20.94,8469.03
20.48,8358.28
19.36,8123.37
18.86,8196.08
17.7,8054.7
18.7,8070.85
17.6,7992.74
19.87,7854.77
18.28,7669.11
15.9,7464.89
15.02,7201.42
15.91,6865.33
14.87,6545.24
14.21,6329.52
12.1,6214.38
11.72,6167.75
11.88,6174.77
13.7,6324.04
14.65,6486.08
15.04,6853.95
15.66,7230.42
16.7,7583.67
17.76,7951.57
19.36,8339.13
20.55,8600.17
22.05,8897.07
28.01,9080.55
30.11,9282.7
30.22,9348.22
30.1,9360.86
30.01,9391.54
30.02,9371.86
30.03,9345.19
30.01,9392.69
30.01,9377.77
29.89,9380.87
32.99,9419.1
34.65,9416.02
34.87,9447.93
34.92,9495.4
35.02,9491.84
38.97,9462.44
37.7,9469.11
33.36,9267.02
33.23,9161.06
31.08,8945.42
30.87,8840.85
30.01,8851.4
31.84,8966.26
32.09,8707.75
28.24,8397.13
27.6,8472.61
22.17,8303.18
26.53,8334.57
27.77,8203.29
30.21,8026.7
22.95,7884.48
18.49,7599.47
17.3,7395.61
17.28,7008.88
15.02,6654.99
15.02,6452.09
14.96,6353.31
14.95,6287.68
14.97,6310.7
15.02,6494.85
15.13,6664.77
16.13,6969.68
16.43,7347.25
17.51,7709.29
20.68,8124.22
25.14,8545.97
25.54,8917.02
30.42,9271.92
34.93,9444.81
35.24,9602.99
34.72,9649.02
35.19,9667.93
35.34,9782.04
35.24,9776.51
34.79,9736.39
35.23,9794.86
35.69,9825.68
45.78,9878.24
62.27,9847.79
59.45,9915.78
57.96,9926.38
61.34,9984.27
68.11,9983.66
59.09,9944.78
56.56,9856.34
38.47,9469.68
31.6,9275.99
35.12,9098.59
31.52,8879.17
35.09,8880.57
39.39,8927.46
39.23,8752.91
34.96,8509.23
34.16,8596.85
30.45,8448.9
31.36,8511.75
32.87,8362.55
31.61,8186.6
29.4,7942.6
24.79,7704.25
21.75,7453.98
22.08,7080.31
17.61,6776.1
15.89,6540.6
15.02,6411.54
15.02,6311.06
14.92,6315.47
15.18,6381.09
15.02,6397.2
15.65,6512.47
15.48,6635.31
16,6995.17
17.5,7377.02
20.85,7812.94
27.29,8177.8
30.16,8630.36
30.1,8787.61
31.69,8961.46
35.07,9081.13
35.87,9180.55
52.46,9268.72
56.22,9326.42
56.22,9341.2
56.58,9425.87
56.65,9494.82
60.51,9588.35
56.39,9584.9
56.7,9724.42
56.48,9681.25
56.72,9754.82
56.06,9750.93
53.8,9634.13
39.22,9523.92
34.65,9342.53
31.13,9158.51
30.02,8960.3
30.01,8863.38
29.75,8844.74
30.48,8952.95
30.22,8762.93
28.71,8575.16
27.15,8518.69
21.88,8318.42
21.49,8299.13
21.39,8004.47
23.39,7745.3
23.09,7530.15
19.58,7322.98
18.16,7100.71
18.01,6829.72
16.24,6575.51
15.11,6437.29
15.02,6308.74
15.02,6288.28
15.09,6263.86
15.1,6328.88
15.02,6344.03
15.02,6348.2
15.02,6474.34
15.02,6677.22
15.09,7028.09
16.55,7358.98
17.19,7674.11
17.98,7993.87
20.58,8158.55
21.07,8288.01
24.72,8459.72
25.29,8523.04
25,8542.17
25,8579.68
21.76,8537.43
20.19,8521.81
19.8,8490.71
18.33,8462.44
17.5,8325.3
17.5,8324.99
17.5,8296.4
19.01,8325.39
20,8403.19
20.02,8394.73
24.91,8580.14
25.06,8593.42
25.09,8632.84
20.78,8546
20.33,8537.8
24.51,8591.75
27.36,8767.06
28.55,8726.66
23.97,8503.44
20.5,8360.25
18.21,8165.25
17.41,8070.35
16.88,7809.22
16.6,7466.35
16.05,7354.63
15.19,7160.67
15.06,6966.66
15.3,6675.06
14.92,6436.7
14.83,6301.06
13.88,6193.54
13.33,6182.49
13.28,6269.52
14.79,6457.56
14.66,6635.47
16.49,7149.12
16.75,7639.52
18.06,8053.48
22.59,8519.51
22.08,8866.07
23.32,9189.37
26.69,9472.6
28.48,9633.95
30.01,9712.07
30.01,9849.95
31.25,9833.88
31.65,9907.95
36.45,9888.17
38.16,9870.29
37.04,9846.99
38.44,9849.73
39.58,9831.91
51.85,9861.13
51.47,9821.58
45.57,9805.48
51.21,9812.64
42.39,9634.7
46.3,9643.83
37.71,9586.56
27.37,9290.82
23.49,9169.14
23.24,8928.01
22.63,8781.44
22.69,8746.92
23.86,8823.15
24.19,8646.09
22.34,8370.09
26.59,8405.68
22.67,8205.59
28.27,8233
28.04,8090.07
33.7,7945.92
30.44,7745.09
27.82,7550.48
24.04,7376.7
22.39,7029.56
17.26,6707.54
15.39,6501.39
14.81,6416.38
15,6358.24
15,6411.03
15.07,6597.07
15.44,6807.52
17.46,7212.12
18.38,7651.09
22.44,8022.31
23.82,8365.38
22.23,8773.22
22.28,9012.21
26.17,9288.14
29.67,9428.48
30.58,9557.52
30.57,9595.99
30.58,9659.69
31.42,9684.48
31.37,9683.16
30.82,9643.64
29.42,9717.27
30.03,9709.48
30.31,9736.98
30.6,9715.46
35.14,9789.9
35.38,9792.32
36.97,9852.44
41.56,9892.89
37.01,9799.85
36.93,9736.69
29.74,9478.9
27.22,9347.2
26.11,9006.7
26.06,8930.74
23.98,8887.97
22.15,8929.52
21.1,8805.3
19.36,8539.92
20.99,8613.78
18.82,8445.35
20.03,8408.57
18.75,8242.97
23.55,8070.26
20.82,7900.33
18.25,7671.21
17.25,7455.11
16.58,7083.24
15.5,6734.34
15.01,6552.66
14.44,6478.21
13.86,6421.96
13.93,6467.12
15.09,6612.4
15.39,6842.52
17.46,7266.35
19.48,7672.8
22.96,8052.63
20.18,8467.89
21.09,8839.49
26.01,9148.57
30.02,9420.03
31.54,9625.26
31.36,9763.68
30.11,9903.05
30.04,9913.61
29.98,10044.51
30.99,10068.9
32.1,10102.48
30.37,10187.23
39,10272.04
32.02,10356.87
35.74,10425.73
45.66,10497.35
40.41,10528.66
59.23,10576.01
77.22,10631.03
82.23,10540.82
65.69,10367.1
31.63,10164.69
32.53,10008.07
30.21,9689.17
33.08,9442.09
33.49,9348.87
35.78,9474.98
40.19,9253.69
32.84,8976.27
40.4,8916.2
27.46,8673.47
27.72,8564.31
30.3,8453.05
33.2,8228.3
33.39,8030.6
30.36,7773.32
27.79,7561.41
27,7202.79
19.65,6855.28
17.75,6675.32
17.26,6543.14
17.5,6550.48
17.5,6611
17.57,6779
18.92,6969.92
24.33,7423.71
27.32,7822.8
31.9,8216.82
34.05,8726.1
27.8,9190.93
33.02,9543.98
44.43,9908.99
58.64,10197.1
58.85,10409.51
61.06,10592.94
70.12,10752.9
85.6,10980.95
90.1,11155.92
114.82,11287.24
170.58,11510.98
167.05,11655.43
169.38,11791.86
176.05,11922.19
2779.14,12002.66
221.25,12107.17
1795.64,12216.95
5091.95,12253.98
204.04,12200
198.63,12203.21
107.57,11950.22
78.53,11754
65.87,11474.65
58.38,11139.43
61.34,10992.38
59.41,10938.83
62.13,10632.16
55.99,10196.74
58.6,10028.49
41.98,9600.42
46.3,9371.83
34.7,9118.47
41.07,8804.41
34.83,8479.2
30.35,8195.61
31.35,7928.76
31.3,7528.18
26.17,7196.16
20.46,7023.95
18.75,6923.14
17.74,6866.17
17.41,6938.21
20.03,7103.52
24.49,7293.36
30.02,7743.12
32.14,8170.75
32.57,8576.71
39.59,9183.84
47.43,9621.78
68.15,10124.81
60.43,10549.42
67.68,10866.21
77.14,11181.01
71.57,11373.08
87.1,11672.9
93.55,11853.45
130.13,11944.01
166.92,12025.25
182.77,12214.57
240.98,12331.16
448.25,12322.05
1667.14,12370.07
1157.95,12442.34
4769.03,12443.17
2437.19,12352.92
257.88,12129.52
177.52,11919.39
148.82,11696.23
65.54,11284.7
48.08,10994.27
37.82,10673.18
47.95,10481.43
